日期,指数,市净率,等权市净率,市净率中位数
2025-07-14,3519.65,1.34,3.48,2.45
2025-07-15,3505.0,1.33,3.46,2.44
2025-07-16,3503.78,1.33,3.48,2.46
2025-07-17,3516.83,1.33,3.52,2.47
2025-07-18,3534.48,1.34,3.54,2.48
2025-07-21,3559.79,1.35,3.57,2.5
2025-07-22,3581.86,1.36,3.58,2.52
2025-07-23,3582.3,1.36,3.57,2.5
2025-07-24,3605.73,1.36,3.6,2.53
2025-07-25,3593.66,1.36,3.62,2.54
2025-07-28,3597.94,1.36,3.64,2.55
2025-07-29,3609.71,1.36,3.66,2.55
2025-07-30,3615.72,1.36,3.64,2.55
2025-07-31,3573.21,1.35,3.62,2.51
2025-08-01,3559.95,1.34,3.63,2.53
2025-08-04,3583.31,1.35,3.68,2.57
2025-08-05,3617.6,1.37,3.7,2.59
2025-08-06,3633.99,1.37,3.73,2.6
2025-08-07,3639.67,1.37,3.73,2.6
2025-08-08,3635.13,1.36,3.72,2.59
2025-08-11,3647.55,1.37,3.77,2.63
2025-08-12,3665.92,1.38,3.78,2.63
2025-08-13,3683.46,1.38,3.82,2.64
2025-08-14,3666.44,1.38,3.76,2.6
2025-08-15,3696.77,1.38,3.83,2.65
2025-08-18,3728.03,1.39,3.89,2.68
2025-08-19,3727.29,1.39,3.9,2.7
2025-08-20,3766.21,1.4,3.95,2.73
2025-08-21,3771.1,1.41,3.93,2.73
2025-08-22,3825.76,1.42,3.96,2.72
2025-08-25,3883.56,1.44,4.02,2.75
2025-08-26,3868.38,1.43,4.05,2.75
2025-08-27,3800.35,1.4,3.97,2.69
2025-08-28,3843.6,1.41,3.99,2.69
2025-08-29,3857.93,1.42,3.99,2.67
2025-09-01,3875.53,1.41,4.05,2.7
2025-09-02,3858.13,1.4,3.97,2.65
2025-09-03,3813.56,1.39,3.91,2.59
2025-09-04,3765.88,1.38,3.83,2.58
2025-09-05,3812.51,1.39,3.93,2.64
2025-09-08,3826.84,1.39,3.97,2.7
2025-09-09,3807.29,1.39,3.93,2.66
2025-09-10,3812.22,1.39,3.94,2.66
2025-09-11,3875.31,1.41,4.02,2.7
2025-09-12,3870.6,1.41,4.04,2.68
2025-09-15,3860.5,1.4,4.03,2.68
2025-09-16,3861.87,1.4,4.07,2.7
2025-09-17,3876.34,1.4,4.09,2.7
2025-09-18,3831.66,1.39,4.06,2.67
2025-09-19,3820.09,1.39,4.03,2.66
2025-09-22,3828.58,1.39,4.06,2.66
2025-09-23,3821.83,1.39,4.01,2.64
2025-09-24,3853.64,1.4,4.08,2.67
2025-09-25,3853.3,1.4,4.07,2.66
