日期,收盘价,总市值,GDP,近十年分位数,总历史分位数
2020-05-20,3913.79,658963.97,990865.11,0.41804,0.44898
2020-05-23,3824.06,646503.68,990865.11,0.38427,0.4241
2020-05-24,3829.32,646495.78,990865.11,0.38427,0.42399
2020-05-25,3872.77,656412.02,990865.11,0.40898,0.44236
2020-05-26,3845.61,653027.94,990865.11,0.39868,0.43463
2020-05-27,3856.63,653897.61,990865.11,0.40198,0.43696
2020-05-30,3867.02,656622.93,990865.11,0.41104,0.44336
2020-05-31,3971.34,673584.31,990865.11,0.46705,0.48561
2020-06-01,3983.57,675289.69,990865.11,0.47446,0.49063
2020-06-02,3983.65,676161.95,990865.11,0.47735,0.4924
2020-06-03,3982.19,676215.64,990865.11,0.47776,0.49254
2020-06-06,4001.25,678608.94,990865.11,0.486,0.49837
2020-06-07,4021.95,680163.92,990865.11,0.49217,0.50258
2020-06-08,4047.03,684440.25,990865.11,0.50741,0.51383
2020-06-09,4039.71,683611.05,990865.11,0.50165,0.50962
2020-06-10,3995.88,679367.97,990865.11,0.49012,0.50081
2020-06-13,4003.08,679875.07,990865.11,0.49115,0.50149
2020-06-14,3954.99,674764.77,990865.11,0.47243,0.48808
2020-06-15,4014.57,685672.7,990865.11,0.51213,0.51692
2020-06-16,4017.59,686894.53,990865.11,0.51707,0.52057
2020-06-17,4044.38,688120.02,990865.11,0.52201,0.52368
2020-06-20,4098.71,695596.84,990865.11,0.5471,0.5441
2020-06-21,4102.05,696915.07,990865.11,0.5508,0.54693
2020-06-22,4121.79,699251.3,990865.11,0.5545,0.55003
2020-06-27,4138.99,701030.16,990865.11,0.55825,0.55339
2020-06-28,4109.72,697678.93,990865.11,0.55126,0.54703
2020-06-29,4163.96,706201.94,990865.11,0.5669,0.56282
2020-06-30,4247.78,714326.41,990865.11,0.58831,0.57969
2020-07-01,4335.84,727142.49,990865.11,0.62701,0.60924
2020-07-04,4419.6,740053.34,990865.11,0.66077,0.63418
2020-07-05,4670.09,778965.99,990865.11,0.78633,0.73306
2020-07-06,4698.13,786153.27,990865.11,0.80568,0.74933
2020-07-07,4774.0,800553.96,990865.11,0.84068,0.78446
2020-07-08,4840.77,815825.07,990865.11,0.86991,0.81095
2020-07-11,4753.13,803906.03,990865.11,0.84767,0.79105
2020-07-12,4852.96,823870.0,990865.11,0.87443,0.81914
2020-07-13,4806.69,817138.67,990865.11,0.87073,0.81245
2020-07-14,4744.47,802783.6,990865.11,0.84315,0.78745
2020-07-15,4516.25,770427.93,990865.11,0.75545,0.71048
2020-07-18,4544.7,772348.25,990865.11,0.76287,0.71648
2020-07-19,4680.3,795812.43,990865.11,0.82915,0.77281
2020-07-20,4691.04,799394.23,990865.11,0.83615,0.78041
2020-07-21,4714.45,805380.49,990865.11,0.85303,0.79661
2020-07-22,4712.44,803885.3,990865.11,0.84603,0.79048
2020-07-25,4505.59,769105.22,990865.11,0.75175,0.70772
2020-07-26,4528.45,770354.53,990865.11,0.75257,0.70887
2020-07-27,4568.26,778022.25,990865.11,0.78057,0.73018
2020-07-28,4679.01,797433.98,990865.11,0.83203,0.7762
2020-07-29,4656.15,795052.79,990865.11,0.82709,0.77196
2020-08-01,4695.05,803704.05,990865.11,0.8452,0.79028
2020-08-02,4771.31,820851.24,990865.11,0.87196,0.81691
2020-08-03,4775.8,819852.48,990865.11,0.87155,0.81589
2020-08-04,4777.11,823312.2,990865.11,0.8732,0.81862
2020-08-05,4762.76,822888.76,990865.11,0.87196,0.81786
2020-08-08,4707.93,813049.37,990865.11,0.86414,0.80692
2020-08-09,4724.87,817452.62,990865.11,0.86908,0.81314
2020-08-10,4681.78,806997.56,990865.11,0.85632,0.80059
2020-08-11,4647.64,801305.33,990865.11,0.83532,0.78269
2020-08-12,4635.71,802336.05,990865.11,0.83697,0.78462
2020-08-15,4704.63,811694.11,990865.11,0.86291,0.80637
2020-08-18,4740.68,820753.35,990865.11,0.87062,0.8166
2020-08-19,4679.15,810343.25,990865.11,0.86115,0.80487
2020-08-22,4718.84,816279.66,990865.11,0.86733,0.81108
2020-08-23,4755.85,823069.64,990865.11,0.87186,0.81835
2020-08-24,4761.95,821935.15,990865.11,0.87103,0.81706
2020-08-25,4706.13,808636.83,990865.11,0.85661,0.8016
2020-08-26,4731.35,814608.93,990865.11,0.86321,0.80781
2020-08-29,4844.27,828622.1,990865.11,0.87763,0.82576
2020-08-30,4816.22,826124.15,990865.11,0.87392,0.8226
2020-08-31,4842.12,830340.69,990865.11,0.87886,0.82746
2020-09-01,4843.89,830734.43,990865.11,0.87927,0.82804
2020-09-02,4817.1,825531.03,990865.11,0.87268,0.82088
2020-09-05,4770.22,820364.17,990865.11,0.86733,0.81505
2020-09-06,4669.37,803954.35,990865.11,0.83807,0.78709
2020-09-07,4694.39,809008.17,990865.11,0.85373,0.80048
2020-09-08,4584.59,789727.33,990865.11,0.8014,0.75253
2020-09-09,4581.98,780126.9,990865.11,0.77462,0.72887
2020-09-12,4627.28,789491.53,990865.11,0.80016,0.75187
2020-09-13,4651.05,795769.52,990865.11,0.81623,0.76685
2020-09-14,4688.48,800712.44,990865.11,0.82695,0.77837
2020-09-15,4657.36,796742.22,990865.11,0.81912,0.76937
2020-09-16,4632.71,797056.21,990865.11,0.81953,0.76997
2020-09-19,4737.09,811724.99,990865.11,0.85826,0.80463
2020-09-20,4691.43,807210.3,990865.11,0.84961,0.79776
2020-09-21,4635.76,797995.2,990865.11,0.82043,0.77148
2020-09-22,4652.33,801897.68,990865.11,0.82915,0.78085
2020-09-23,4563.07,786272.46,990865.11,0.78807,0.74049
2020-09-26,4570.02,784953.05,990865.11,0.78395,0.73658
2020-09-27,4581.91,782719.99,990865.11,0.77901,0.73213
2020-09-28,4591.8,786840.44,990865.11,0.7893,0.7415
2020-10-07,4587.4,786542.46,990865.11,0.7888,0.7413
2020-10-10,4681.14,804265.55,990865.11,0.83862,0.78917
2020-10-11,4823.16,828130.54,990865.11,0.87649,0.82612
2020-10-12,4839.2,830561.08,990865.11,0.87896,0.82882
2020-10-13,4807.1,825850.84,990865.11,0.87279,0.82197
2020-10-14,4798.74,825780.05,990865.11,0.87279,0.82175
2020-10-17,4791.68,825619.81,990865.11,0.87279,0.821
2020-10-18,4755.49,820809.42,990865.11,0.86826,0.81522
2020-10-19,4793.47,827355.78,990865.11,0.87649,0.82481
2020-10-20,4792.83,823711.88,990865.11,0.87196,0.81876
2020-10-21,4777.98,820602.7,990865.11,0.86785,0.8143
2020-10-24,4718.49,809377.49,990865.11,0.85426,0.79952
2020-10-25,4691.24,807593.93,990865.11,0.85056,0.79666
2020-10-26,4699.28,810020.91,990865.11,0.85673,0.80095
2020-10-27,4737.27,813898.86,990865.11,0.86167,0.80445
2020-10-28,4772.92,816485.87,990865.11,0.8662,0.80873
2020-10-31,4695.33,802503.69,990865.11,0.83079,0.77916
2020-11-01,4720.83,807759.41,990865.11,0.85179,0.7964
2020-11-02,4777.56,819791.44,990865.11,0.86991,0.81285
2020-11-03,4813.66,821954.92,990865.11,0.8732,0.81607
2020-11-04,4885.11,834219.56,990865.11,0.89214,0.83593
2020-11-07,4885.72,830957.29,990865.11,0.88637,0.82964
2020-11-08,4981.35,848666.14,990865.11,0.91601,0.85741
2020-11-09,4953.88,842969.69,990865.11,0.90819,0.85005
2020-11-10,4904.9,833595.04,990865.11,0.89172,0.83452
2020-11-11,4908.46,834037.21,990865.11,0.89255,0.83483
2020-11-14,4856.85,829252.47,990865.11,0.8839,0.82617
2020-11-15,4904.17,837864.78,990865.11,0.89831,0.8394
2020-11-16,4894.79,834130.01,990865.11,0.89378,0.83522
2020-11-17,4891.67,835097.63,990865.11,0.89461,0.83579
2020-11-18,4927.99,839162.08,990865.11,0.90243,0.84242
2020-11-21,4943.29,843347.23,990865.11,0.91272,0.85142
2020-11-22,5005.03,851165.78,990865.11,0.92178,0.85989
2020-11-23,4974.29,848946.77,990865.11,0.92013,0.85756
2020-11-24,4910.7,837708.61,990865.11,0.89872,0.83812
2020-11-25,4919.59,837741.25,990865.11,0.89914,0.83816
2020-11-28,4980.77,845400.85,990865.11,0.91766,0.85425
2020-11-29,4960.25,843162.55,990865.11,0.91272,0.84982
2020-11-30,5067.1,857960.3,990865.11,0.93289,0.86879
2020-12-01,5067.14,858635.76,990865.11,0.93413,0.86987
2020-12-02,5057.06,857377.16,990865.11,0.93166,0.86728
2020-12-05,5065.92,858841.83,990865.11,0.93578,0.87073
2020-12-06,5022.24,853939.16,990865.11,0.92713,0.86315
2020-12-07,5009.88,852538.7,990865.11,0.92631,0.86187
2020-12-08,4942.7,840400.18,990865.11,0.90778,0.84327
2020-12-09,4940.52,840601.88,990865.11,0.90819,0.84383
2020-12-12,4889.63,832271.33,990865.11,0.88884,0.82655
2020-12-13,4934.84,839082.76,990865.11,0.90325,0.83919
2020-12-13,4945.1,839082.76,990865.11,0.90329,0.83923
2020-12-15,4953.87,838454.62,990865.11,0.90161,0.83692
2020-12-16,5017.48,847705.69,990865.11,0.92343,0.85505
2020-12-19,4999.97,845141.42,990865.11,0.92054,0.85273
2020-12-20,5046.84,855094.51,990865.11,0.93331,0.86508
2020-12-21,4964.77,839439.42,990865.11,0.90572,0.83971
2020-12-22,5007.12,847084.93,990865.11,0.92384,0.85441
2020-12-23,5000.02,840416.73,990865.11,0.91025,0.84267
2020-12-26,5042.01,847972.17,990865.11,0.9259,0.85554
2020-12-27,5064.41,847655.76,990865.11,0.92466,0.85426
2020-12-28,5042.94,843004.31,990865.11,0.91519,0.84698
2020-12-29,5113.71,853210.37,990865.11,0.93207,0.86297
2021-01-02,5211.29,868812.38,1015986.0,0.92384,0.85386
2021-01-03,5267.72,881856.75,1015986.0,0.94236,0.87271
2021-01-04,5368.5,890456.79,1015986.0,0.94895,0.88111
2021-01-05,5417.67,893628.02,1015986.0,0.95101,0.88349
2021-01-06,5513.66,897643.24,1015986.0,0.95348,0.88822
2021-01-07,5495.43,895970.66,1015986.0,0.95226,0.88512
2021-01-10,5441.16,884120.73,1015986.0,0.94154,0.87314
2021-01-11,5596.35,902018.05,1015986.0,0.95554,0.89248
2021-01-12,5577.97,896450.22,1015986.0,0.95224,0.88573
2021-01-13,5470.46,887285.06,1015986.0,0.94442,0.87585
2021-01-16,5458.08,889311.62,1015986.0,0.94607,0.87875
2021-01-17,5518.52,899442.49,1015986.0,0.9543,0.89025
2021-01-18,5437.52,892921.23,1015986.0,0.94813,0.88168
2021-01-19,5476.43,899758.35,1015986.0,0.9543,0.89031
2021-01-20,5564.97,910870.98,1015986.0,0.9613,0.9018
2021-01-23,5569.78,909356.02,1015986.0,0.96048,0.90026
2021-01-24,5625.92,913128.54,1015986.0,0.96254,0.90341
2021-01-25,5512.97,898351.72,1015986.0,0.95183,0.88782
2021-01-26,5528.0,899823.51,1015986.0,0.95307,0.88967
2021-01-27,5377.14,879295.83,1015986.0,0.93084,0.8642
2021-01-30,5351.96,873869.18,1015986.0,0.92219,0.85722
2021-01-31,5417.65,881746.02,1015986.0,0.93495,0.86869
2021-02-01,5501.09,891222.87,1015986.0,0.94444,0.87913
2021-02-02,5485.2,884732.68,1015986.0,0.93665,0.87058
2021-02-03,5473.95,878270.93,1015986.0,0.92722,0.86126
2021-02-06,5483.41,875401.42,1015986.0,0.92273,0.85818
2021-02-07,5564.56,884548.44,1015986.0,0.93632,0.87042
2021-02-08,5686.25,903220.53,1015986.0,0.95481,0.89304
2021-02-16,5807.72,917811.45,1015986.0,0.96418,0.9089
2021-02-17,5768.38,920179.85,1015986.0,0.96583,0.911
2021-02-20,5778.84,926171.19,1015986.0,0.96706,0.91492
2021-02-21,5597.33,911791.62,1015986.0,0.95965,0.90119
2021-02-22,5579.67,908005.58,1015986.0,0.95636,0.89707
2021-02-23,5437.57,890350.05,1015986.0,0.9403,0.87662
2021-02-24,5469.56,892636.29,1015986.0,0.94277,0.87873
2021-02-27,5336.76,875466.27,1015986.0,0.9189,0.85622
2021-02-28,5418.78,890178.94,1015986.0,0.93948,0.8762
2021-03-01,5349.63,881214.73,1015986.0,0.9296,0.86561
2021-03-02,5452.21,897230.02,1015986.0,0.94689,0.8848
2021-03-03,5280.71,876612.97,1015986.0,0.91972,0.85688
2021-03-06,5262.8,876948.33,1015986.0,0.92054,0.8577
2021-03-07,5080.02,853791.59,1015986.0,0.87361,0.81609
2021-03-08,4971.0,834813.01,1015986.0,0.84603,0.78743
2021-03-09,5003.61,835086.65,1015986.0,0.84603,0.78749
2021-03-10,5128.22,855186.81,1015986.0,0.8769,0.81933
2021-03-13,5146.38,857653.76,1015986.0,0.88061,0.82274
2021-03-14,5035.54,845892.01,1015986.0,0.8592,0.80289
2021-03-15,5079.36,853409.11,1015986.0,0.87114,0.81457
2021-03-16,5100.86,856143.01,1015986.0,0.87773,0.82055
2021-03-17,5141.77,861348.16,1015986.0,0.89214,0.83221
2021-03-20,5007.09,846319.94,1015986.0,0.85797,0.80232
2021-03-21,5057.15,857087.6,1015986.0,0.87855,0.82147
2021-03-22,5009.25,848795.68,1015986.0,0.86249,0.80733
2021-03-23,4928.69,837400.29,1015986.0,0.84685,0.78984
2021-03-24,4926.35,836996.61,1015986.0,0.84562,0.78912
2021-03-27,5037.99,852805.63,1015986.0,0.86826,0.81263
2021-03-28,5046.88,856253.59,1015986.0,0.8769,0.82041
2021-03-29,5094.73,860773.94,1015986.0,0.88843,0.82998
2021-03-30,5048.36,857349.79,1015986.0,0.87855,0.82204
2021-03-31,5110.78,864771.31,1015986.0,0.90119,0.84063
2021-04-04,5161.56,870642.48,1015986.0,0.9107,0.84865
2021-04-05,5140.34,871677.83,1015986.0,0.91111,0.84972
2021-04-06,5103.74,870458.35,1015986.0,0.90905,0.8477
2021-04-07,5112.21,870908.35,1015986.0,0.9107,0.84902
2021-04-10,5035.34,863393.36,1015986.0,0.89383,0.83518
2021-04-11,4947.75,850944.69,1015986.0,0.86049,0.80746
2021-04-12,4939.64,848474.42,1015986.0,0.85679,0.80442
2021-04-13,4980.63,855913.95,1015986.0,0.87284,0.81809
2021-04-14,4948.97,851957.01,1015986.0,0.86255,0.8094
2021-04-17,4966.18,858227.63,1015986.0,0.87737,0.82229
2021-04-17,4966.18,858227.63,1015986.0,0.87742,0.82234
2021-04-18,5087.02,874430.18,1015986.0,0.91567,0.85524
2021-04-19,5083.37,873110.3,1015986.0,0.91156,0.85117
2021-04-20,5098.74,873871.7,1015986.0,0.91362,0.85377
2021-04-21,5089.24,874720.76,1015986.0,0.91567,0.85535
2021-04-24,5135.45,877467.87,1015986.0,0.92143,0.85949
2021-04-25,5077.24,871504.52,1015986.0,0.90868,0.84876
2021-04-26,5090.52,871740.16,1015986.0,0.90909,0.84931
2021-04-27,5119.24,876859.55,1015986.0,0.91979,0.85857
2021-04-28,5164.17,880261.37,1015986.0,0.92637,0.86424
2021-05-04,5123.49,874816.81,1015986.0,0.91437,0.8548
2021-05-05,5061.12,870430.42,1015986.0,0.90408,0.84537
2021-05-08,4996.05,861904.94,1015986.0,0.88637,0.83056
2021-05-09,4992.42,864592.25,1015986.0,0.89296,0.83623
2021-05-10,5023.06,867637.08,1015986.0,0.89996,0.8419
2021-05-11,5044.55,874334.15,1015986.0,0.91272,0.85371
2021-05-12,4992.97,866769.61,1015986.0,0.89749,0.84019
2021-05-15,5110.59,882396.71,1015986.0,0.93042,0.86861
2021-05-16,5184.99,890650.9,1015986.0,0.93989,0.8781
2021-05-17,5187.6,893317.52,1015986.0,0.94319,0.88094
2021-05-18,5172.27,891718.09,1015986.0,0.94072,0.87893
2021-05-19,5186.41,892079.55,1015986.0,0.94113,0.87921
2021-05-22,5134.15,887876.45,1015986.0,0.93454,0.87261
2021-05-23,5155.59,892190.52,1015986.0,0.94113,0.87928
2021-05-24,5318.48,912052.41,1015986.0,0.96007,0.90304
2021-05-25,5320.59,913743.83,1015986.0,0.9613,0.90587
2021-05-26,5338.23,919413.96,1015986.0,0.96501,0.9115
2021-05-29,5321.09,918448.91,1015986.0,0.96336,0.91025
2021-05-30,5331.57,925084.04,1015986.0,0.96624,0.91537
2021-05-31,5341.68,928159.59,1015986.0,0.9683,0.9182
2021-06-01,5289.97,919674.87,1015986.0,0.96418,0.91108
2021-06-02,5255.29,916125.04,1015986.0,0.96048,0.90678
2021-06-05,5282.28,919501.33,1015986.0,0.96379,0.91087
2021-06-06,5277.63,922130.42,1015986.0,0.96543,0.91344
2021-06-07,5232.12,916748.79,1015986.0,0.96008,0.90685
2021-06-08,5236.45,918873.82,1015986.0,0.96173,0.90967
2021-06-09,5271.47,926888.45,1015986.0,0.96749,0.91707
2021-06-13,5224.7,921914.32,1015986.0,0.96459,0.91277
2021-06-14,5166.56,914180.14,1015986.0,0.95677,0.90364
2021-06-15,5080.49,900263.8,1015986.0,0.94483,0.88765
2021-06-16,5101.89,906593.61,1015986.0,0.94895,0.89377
2021-06-19,5102.47,910608.9,1015986.0,0.95266,0.89863
2021-06-20,5090.39,914532.0,1015986.0,0.95677,0.90399
2021-06-21,5122.16,921196.56,1015986.0,0.96336,0.91188
2021-06-22,5147.39,926488.48,1015986.0,0.96665,0.91648
2021-06-23,5155.97,923968.6,1015986.0,0.96459,0.91396
2021-06-26,5239.97,935071.97,1015986.0,0.96912,0.92032
2021-06-27,5251.76,938072.81,1015986.0,0.97118,0.92187
2021-06-28,5190.54,930027.99,1015986.0,0.96748,0.91884
2021-06-29,5224.04,937488.17,1015986.0,0.97077,0.9214
2021-06-30,5229.66,933024.16,1015986.0,0.96748,0.91939
2021-07-03,5081.12,915492.85,1015986.0,0.95389,0.90294
2021-07-04,5085.79,920982.6,1015986.0,0.96007,0.91006
2021-07-05,5083.1,918986.11,1015986.0,0.9576,0.90755
2021-07-06,5140.49,929194.55,1015986.0,0.96624,0.91795
2021-07-07,5088.26,923114.38,1015986.0,0.96171,0.91215
2021-07-10,5069.44,922853.04,1015986.0,0.9613,0.91167
2021-07-11,5132.71,933519.83,1015986.0,0.96748,0.91953
2021-07-12,5142.1,936821.64,1015986.0,0.97036,0.92133
2021-07-13,5083.08,927181.98,1015986.0,0.96418,0.91553
2021-07-14,5151.46,932633.95,1015986.0,0.96624,0.91884
2021-07-17,5094.77,925179.51,1015986.0,0.96089,0.91304
2021-07-18,5113.49,924408.39,1015986.0,0.96007,0.91205
2021-07-19,5108.99,924721.79,1015986.0,0.96007,0.91233
2021-07-20,5144.04,934394.34,1015986.0,0.96706,0.91942
2021-07-21,5151.75,939712.93,1015986.0,0.97242,0.92323
2021-07-24,5089.23,931235.41,1015986.0,0.96501,0.91795
2021-07-25,4925.3,910576.16,1015986.0,0.94195,0.89273
2021-07-26,4751.31,886037.38,1015986.0,0.91272,0.86021
2021-07-27,4760.48,880356.0,1015986.0,0.9049,0.85318
2021-07-28,4850.27,899569.4,1015986.0,0.93166,0.87995
2021-07-31,4811.17,898211.92,1015986.0,0.93001,0.87796
2021-08-01,4933.74,916823.99,1015986.0,0.94936,0.90144
2021-08-02,4934.46,911717.0,1015986.0,0.94236,0.8934
2021-08-03,4978.85,923572.61,1015986.0,0.9576,0.91005
2021-08-04,4948.67,919703.26,1015986.0,0.95348,0.90554
2021-08-07,4921.56,917679.74,1015986.0,0.94854,0.90204
2021-08-08,4985.56,925912.08,1015986.0,0.95965,0.91289
2021-08-09,5043.15,935690.14,1015986.0,0.9683,0.92046
2021-08-10,5015.34,937621.4,1015986.0,0.97036,0.92199
2021-08-11,4973.35,935640.31,1015986.0,0.96748,0.92
2021-08-14,4945.98,932155.15,1015986.0,0.96377,0.91776
2021-08-15,4941.07,930827.29,1015986.0,0.96295,0.91702
2021-08-16,4837.4,911007.08,1015986.0,0.93825,0.89115
2021-08-17,4894.24,921836.66,1015986.0,0.95307,0.90676
2021-08-18,4862.14,920717.75,1015986.0,0.95101,0.90528
2021-08-21,4769.27,915885.16,1015986.0,0.94319,0.89726
2021-08-22,4835.88,931752.49,1015986.0,0.96336,0.91738
2021-08-23,4888.39,940208.44,1015986.0,0.97242,0.92393
2021-08-24,4898.16,945405.97,1015986.0,0.97448,0.9257
2021-08-25,4801.61,933265.85,1015986.0,0.96377,0.91794
2021-08-28,4827.04,936839.13,1015986.0,0.96871,0.92097
2021-08-29,4813.27,937288.83,1015986.0,0.96871,0.92099
2021-08-30,4805.61,937860.33,1015986.0,0.96953,0.92177
2021-08-31,4869.46,939677.07,1015986.0,0.97118,0.92304
2021-09-01,4869.41,945828.48,1015986.0,0.97489,0.92607
2021-09-04,4843.06,942019.64,1015986.0,0.97283,0.92458
2021-09-05,4933.73,956047.14,1015986.0,0.97695,0.92886
2021-09-06,4992.83,969353.92,1015986.0,0.98024,0.93363
2021-09-07,4972.13,969975.59,1015986.0,0.98065,0.9339
2021-09-08,4970.01,972891.0,1015986.0,0.98065,0.93417
2021-09-11,5013.52,975896.02,1015986.0,0.98107,0.93443
2021-09-12,4991.66,977511.03,1015986.0,0.98107,0.93445
2021-09-13,4917.16,967622.59,1015986.0,0.97819,0.93197
2021-09-14,4867.32,966226.99,1015986.0,0.97695,0.93123
2021-09-15,4807.7,949987.69,1015986.0,0.97202,0.92475
2021-09-20,4855.94,952481.1,1015986.0,0.97282,0.92602
2021-09-21,4821.77,953356.91,1015986.0,0.97282,0.92604
2021-09-22,4853.2,957089.82,1015986.0,0.97405,0.9278
2021-09-25,4849.43,949931.6,1015986.0,0.97035,0.92383
2021-09-26,4877.37,940796.71,1015986.0,0.96664,0.9211
2021-09-27,4883.83,944349.12,1015986.0,0.96829,0.92212
2021-09-28,4833.93,925650.37,1015986.0,0.94687,0.90567
2021-10-06,4866.38,938121.22,1015986.0,0.96252,0.91791
2021-10-09,4929.94,945086.83,1015986.0,0.96829,0.92242
2021-10-10,4936.19,943831.71,1015986.0,0.96746,0.9217
2021-10-11,4883.84,930822.61,1015986.0,0.95099,0.9105
2021-10-12,4940.11,937788.11,1015986.0,0.96046,0.91675
2021-10-13,4913.61,938422.07,1015986.0,0.9617,0.91752
2021-10-16,4932.11,941154.44,1015986.0,0.9654,0.92053
2021-10-17,4874.78,941078.86,1015986.0,0.96499,0.9203
2021-10-18,4922.72,948219.92,1015986.0,0.96993,0.92356
2021-10-19,4910.18,946944.79,1015986.0,0.96952,0.92333
2021-10-20,4928.02,947640.96,1015986.0,0.96952,0.92334
2021-10-23,4959.73,945140.96,1015986.0,0.96705,0.92187
2021-10-24,4979.52,953214.46,1015986.0,0.97199,0.92587
2021-10-25,4963.1,950167.74,1015986.0,0.97035,0.9244
2021-10-26,4898.16,940453.89,1015986.0,0.96087,0.91795
2021-10-27,4864.14,929461.9,1015986.0,0.94522,0.90679
2021-10-30,4908.77,939436.83,1015986.0,0.95923,0.9165
2021-10-31,4890.69,941727.95,1015986.0,0.96334,0.9195
2021-11-01,4839.85,932464.38,1015986.0,0.94728,0.90884
2021-11-02,4821.11,931829.87,1015986.0,0.94646,0.90812
2021-11-03,4868.74,941351.53,1015986.0,0.96252,0.91907
2021-11-06,4842.35,933174.59,1015986.0,0.94769,0.90916
2021-11-07,4848.18,936340.63,1015986.0,0.95264,0.91216
2021-11-08,4846.74,941007.94,1015986.0,0.96129,0.91838
2021-11-09,4821.19,938217.53,1015986.0,0.95593,0.91443
2021-11-10,4898.65,949085.76,1015986.0,0.96911,0.92338
2021-11-13,4888.37,951904.63,1015986.0,0.97076,0.92538
2021-11-14,4882.38,950496.03,1015986.0,0.96993,0.92466
2021-11-15,4883.32,946693.12,1015986.0,0.96664,0.92195
2021-11-16,4885.75,954135.82,1015986.0,0.97282,0.92693
2021-11-17,4837.62,949560.16,1015986.0,0.96787,0.92298
2021-11-20,4890.06,960230.48,1015986.0,0.97529,0.92969
2021-11-21,4912.4,969874.6,1015986.0,0.979,0.93366
2021-11-22,4913.35,970131.38,1015986.0,0.97941,0.93393
2021-11-23,4916.66,971168.1,1015986.0,0.97941,0.93394
2021-11-24,4896.44,968382.74,1015986.0,0.97694,0.93198
2021-11-27,4860.13,964928.15,1015986.0,0.97446,0.93027
2021-11-28,4851.42,966438.84,1015986.0,0.97529,0.93103
2021-11-29,4832.03,967147.35,1015986.0,0.9757,0.93129
2021-11-30,4843.85,970238.06,1015986.0,0.979,0.93378
2021-12-01,4856.16,967379.23,1015986.0,0.97529,0.93108
2021-12-04,4901.02,975334.42,1015986.0,0.98023,0.9348
2021-12-05,4892.62,968048.97,1015986.0,0.9757,0.93136
2021-12-06,4922.1,966073.6,1015986.0,0.97241,0.9294
2021-12-07,4995.93,979360.27,1015986.0,0.98105,0.93559
2021-12-08,5078.69,988274.13,1015986.0,0.98311,0.93782
2021-12-11,5055.12,988606.02,1015986.0,0.98311,0.93784
2021-12-12,5083.8,992891.97,1015986.0,0.98311,0.93859
2021-12-13,5049.7,989454.3,1015986.0,0.9827,0.93762
2021-12-14,5005.9,988701.14,1015986.0,0.98229,0.93739
2021-12-15,5034.73,995651.65,1015986.0,0.98435,0.93963
2021-12-18,4954.76,983703.02,1015986.0,0.97982,0.9357
2021-12-19,4880.42,970693.29,1015986.0,0.97529,0.93177
2021-12-20,4913.49,980062.71,1015986.0,0.97858,0.93425
2021-12-21,4914.45,982883.56,1015986.0,0.97941,0.93525
2021-12-22,4948.74,987078.87,1015986.0,0.98023,0.93601
2021-12-25,4921.34,977574.23,1015986.0,0.97652,0.93282
2021-12-26,4919.32,977552.45,1015986.0,0.97611,0.9326
2021-12-27,4955.96,983597.5,1015986.0,0.979,0.93532
2021-12-28,4883.48,975494.18,1015986.0,0.97446,0.93164
2021-12-29,4921.51,982732.52,1015986.0,0.97817,0.93461
2022-01-02,4940.37,988065.68,1204724.0,0.76081,0.74687
2022-01-03,4917.77,986865.02,1204724.0,0.75916,0.74595
2022-01-04,4868.12,986508.61,1204724.0,0.75875,0.74527
2022-01-05,4818.23,984811.02,1204724.0,0.75587,0.74361
2022-01-08,4822.37,979868.95,1204724.0,0.74352,0.73533
2022-01-09,4844.05,984720.65,1204724.0,0.75545,0.7435
2022-01-10,4797.77,976656.47,1204724.0,0.72993,0.72466
2022-01-11,4845.58,987239.1,1204724.0,0.7604,0.74706
2022-01-12,4765.92,974632.85,1204724.0,0.72499,0.72087
2022-01-15,4726.73,969695.56,1204724.0,0.71552,0.71162
2022-01-16,4767.28,979156.5,1204724.0,0.74022,0.73302
2022-01-17,4813.35,982556.78,1204724.0,0.7501,0.7402
2022-01-18,4780.38,976764.61,1204724.0,0.72993,0.72507
2022-01-19,4823.51,973046.19,1204724.0,0.71923,0.71656
2022-01-22,4779.31,962451.63,1204724.0,0.69877,0.69777
2022-01-23,4786.74,965899.63,1204724.0,0.70506,0.70397
2022-01-24,4678.45,938526.83,1204724.0,0.65008,0.64994
2022-01-25,4712.31,945848.15,1204724.0,0.66626,0.6652
2022-01-26,4619.88,926091.04,1204724.0,0.62983,0.62638
2022-02-05,4563.77,920942.04,1204724.0,0.61754,0.61522
2022-02-06,4634.09,936198.29,1204724.0,0.6443,0.64539
2022-02-07,4608.77,940084.68,1204724.0,0.6513,0.6533
2022-02-08,4652.06,951830.03,1204724.0,0.67682,0.67514
2022-02-09,4639.86,950139.84,1204724.0,0.67353,0.67253
2022-02-12,4601.4,940339.47,1204724.0,0.65047,0.65331
2022-02-13,4551.69,932261.63,1204724.0,0.6373,0.63825
2022-02-14,4600.1,939626.61,1204724.0,0.64965,0.65226
2022-02-15,4617.99,945477.5,1204724.0,0.66365,0.66431
2022-02-16,4629.16,946226.19,1204724.0,0.66529,0.6661
2022-02-19,4651.24,951810.21,1204724.0,0.67641,0.67545
2022-02-20,4634.31,954223.18,1204724.0,0.68012,0.67919
2022-02-21,4574.15,944221.09,1204724.0,0.65953,0.66122
2022-02-22,4623.05,956222.09,1204724.0,0.68382,0.68422
2022-02-23,4529.32,937406.67,1204724.0,0.64142,0.64529
