日期,指数,市净率,等权市净率,市净率中位数
2005-01-04,3025.42,2.09,2.57,2.06
2005-01-05,3052.86,2.09,2.58,2.06
2005-01-06,3028.73,2.06,2.56,2.05
2005-01-07,3035.59,2.06,2.57,2.06
2005-01-10,3062.73,2.08,2.6,2.08
2005-01-11,3069.57,2.09,2.61,2.09
2005-01-12,3064.34,2.08,2.61,2.1
2005-01-13,3074.37,2.09,2.62,2.1
2005-01-14,3055.52,2.07,2.59,2.05
2005-01-17,2999.02,2.03,2.53,2.02
2005-01-18,3022.41,2.05,2.57,2.06
2005-01-19,3001.25,2.03,2.56,2.06
2005-01-20,2969.12,2.0,2.52,2.02
2005-01-21,3055.81,2.04,2.56,2.05
2005-01-24,3111.4,2.08,2.61,2.1
2005-01-25,3141.86,2.08,2.6,2.09
2005-01-26,3122.62,2.06,2.57,2.06
2005-01-27,3070.58,2.03,2.53,2.0
2005-01-28,3065.61,2.01,2.49,1.94
2005-01-31,3045.48,1.96,2.4,1.87
2005-02-01,3066.23,1.95,2.37,1.85
2005-02-02,3221.21,2.06,2.49,1.97
2005-02-03,3196.55,2.03,2.41,1.91
2005-02-04,3266.01,2.06,2.44,1.95
2005-02-16,3283.88,2.07,2.47,1.97
2005-02-17,3264.34,2.07,2.48,1.99
2005-02-18,3233.57,2.05,2.46,1.96
2005-02-21,3298.47,2.08,2.5,1.99
2005-02-22,3382.98,2.14,2.57,2.05
2005-02-23,3383.06,2.15,2.6,2.06
2005-02-24,3379.49,2.15,2.6,2.07
2005-02-25,3385.44,2.16,2.6,2.07
2005-02-28,3376.32,2.15,2.59,2.06
2005-03-01,3348.45,2.14,2.59,2.07
2005-03-02,3301.76,2.11,2.55,2.03
2005-03-03,3334.46,2.13,2.56,2.04
2005-03-04,3332.15,2.12,2.54,2.04
2005-03-07,3368.67,2.13,2.55,2.05
2005-03-08,3451.82,2.17,2.6,2.08
2005-03-09,3464.66,2.18,2.61,2.09
2005-03-10,3373.54,2.12,2.55,2.03
2005-03-11,3408.84,2.14,2.56,2.03
2005-03-14,3420.55,2.14,2.55,2.02
2005-03-15,3366.68,2.11,2.51,1.99
2005-03-16,3341.12,2.09,2.49,1.97
2005-03-17,3296.17,2.06,2.46,1.94
2005-03-18,3255.28,2.02,2.4,1.91
2005-03-21,3276.52,2.03,2.41,1.93
2005-03-22,3249.5,1.98,2.34,1.87
2005-03-23,3220.07,1.97,2.34,1.87
2005-03-24,3214.98,1.98,2.35,1.9
2005-03-25,3214.85,1.98,2.35,1.89
2005-03-28,3213.31,1.98,2.32,1.86
2005-03-29,3208.44,1.97,2.31,1.86
2005-03-30,3137.46,1.92,2.24,1.8
2005-03-31,3170.35,1.93,2.26,1.8
2005-04-01,3284.95,2.01,2.34,1.87
2005-04-04,3244.25,1.98,2.3,1.82
2005-04-05,3244.93,1.97,2.31,1.81
2005-04-06,3312.64,2.0,2.34,1.84
2005-04-07,3343.77,2.03,2.38,1.88
2005-04-08,3397.32,2.06,2.42,1.91
2005-04-11,3357.03,2.03,2.41,1.92
2005-04-12,3310.81,1.99,2.37,1.86
2005-04-13,3371.49,2.04,2.42,1.9
2005-04-14,3324.93,2.01,2.39,1.87
2005-04-15,3304.31,1.97,2.33,1.81
2005-04-18,3261.32,1.95,2.29,1.77
2005-04-19,3267.54,1.93,2.27,1.78
2005-04-20,3222.53,1.91,2.22,1.71
2005-04-21,3207.56,1.89,2.19,1.67
2005-04-22,3176.92,1.86,2.15,1.63
2005-04-25,3160.62,1.83,2.12,1.6
2005-04-26,3180.19,1.85,2.16,1.63
2005-04-27,3163.01,1.82,2.13,1.59
2005-04-28,3204.73,1.86,2.18,1.68
2005-04-29,3156.67,1.83,2.15,1.67
2005-05-09,3031.5,1.79,2.09,1.6
2005-05-10,3067.98,1.8,2.08,1.6
2005-05-11,3000.6,1.78,2.07,1.58
2005-05-12,2930.79,1.76,2.06,1.57
2005-05-13,2921.5,1.76,2.08,1.59
2005-05-16,2889.02,1.75,2.07,1.59
2005-05-17,2903.99,1.76,2.09,1.61
2005-05-18,2883.77,1.77,2.11,1.63
2005-05-19,2898.29,1.77,2.11,1.63
2005-05-20,2900.83,1.77,2.1,1.63
2005-05-23,2840.97,1.72,2.03,1.56
2005-05-24,2869.58,1.74,2.08,1.61
2005-05-25,2869.65,1.74,2.09,1.61
2005-05-26,2839.55,1.72,2.07,1.6
2005-05-27,2806.11,1.7,2.05,1.58
2005-05-30,2794.2,1.71,2.07,1.6
2005-05-31,2801.66,1.71,2.07,1.6
2005-06-01,2716.79,1.67,2.02,1.57
2005-06-02,2630.61,1.63,2.0,1.55
2005-06-03,2627.02,1.63,1.99,1.55
2005-06-06,2729.2,1.67,2.02,1.58
2005-06-07,2709.48,1.67,2.03,1.58
2005-06-08,2936.57,1.8,2.18,1.7
2005-06-09,2951.14,1.82,2.21,1.72
2005-06-10,2882.27,1.77,2.16,1.67
2005-06-13,2879.77,1.77,2.17,1.7
2005-06-14,2853.52,1.75,2.12,1.66
2005-06-15,2795.06,1.71,2.07,1.61
2005-06-16,2823.81,1.73,2.1,1.64
2005-06-17,2790.65,1.72,2.08,1.62
2005-06-20,2868.04,1.78,2.14,1.68
2005-06-21,2829.62,1.76,2.12,1.65
2005-06-22,2842.46,1.77,2.14,1.66
2005-06-23,2839.51,1.76,2.11,1.64
2005-06-24,2848.34,1.76,2.12,1.65
2005-06-27,2914.97,1.81,2.17,1.7
2005-06-28,2870.25,1.77,2.14,1.67
2005-06-29,2847.8,1.76,2.12,1.66
2005-06-30,2760.23,1.71,2.06,1.61
2005-07-01,2728.72,1.66,1.98,1.54
2005-07-04,2737.22,1.65,1.96,1.52
2005-07-05,2716.56,1.64,1.95,1.51
2005-07-06,2696.5,1.63,1.93,1.51
2005-07-07,2697.94,1.63,1.94,1.52
2005-07-08,2650.61,1.59,1.87,1.45
2005-07-11,2651.8,1.58,1.85,1.43
2005-07-12,2742.87,1.63,1.91,1.47
2005-07-13,2734.37,1.62,1.9,1.47
2005-07-14,2738.0,1.62,1.9,1.47
2005-07-15,2716.67,1.6,1.86,1.44
2005-07-18,2676.39,1.58,1.82,1.39
2005-07-19,2684.76,1.58,1.83,1.39
2005-07-20,2716.51,1.6,1.84,1.39
2005-07-21,2724.26,1.59,1.84,1.4
2005-07-22,2782.89,1.62,1.87,1.41
2005-07-25,2758.67,1.61,1.86,1.42
2005-07-26,2831.56,1.65,1.9,1.45
2005-07-27,2886.52,1.69,1.94,1.49
2005-07-28,2893.59,1.68,1.94,1.5
2005-07-29,2887.57,1.68,1.93,1.49
2005-08-01,2890.82,1.68,1.94,1.5
2005-08-02,2940.23,1.71,1.97,1.53
2005-08-03,2989.4,1.72,1.99,1.55
2005-08-04,2969.31,1.71,1.98,1.54
2005-08-05,3047.33,1.75,2.03,1.59
2005-08-08,3061.79,1.76,2.05,1.62
2005-08-09,3062.84,1.78,2.09,1.65
2005-08-10,3062.94,1.79,2.11,1.66
2005-08-11,3128.42,1.82,2.13,1.69
2005-08-12,3065.73,1.78,2.1,1.64
2005-08-15,3119.15,1.83,2.16,1.67
2005-08-16,3085.49,1.82,2.15,1.69
2005-08-17,3097.03,1.84,2.2,1.73
2005-08-18,3001.4,1.77,2.12,1.66
2005-08-19,3002.14,1.77,2.12,1.69
2005-08-22,3030.41,1.78,2.14,1.71
2005-08-23,2992.37,1.76,2.11,1.67
2005-08-24,2996.65,1.77,2.13,1.7
2005-08-25,2973.82,1.78,2.16,1.72
2005-08-26,2952.73,1.78,2.19,1.76
2005-08-29,2912.06,1.76,2.17,1.73
2005-08-30,2909.81,1.75,2.14,1.71
2005-08-31,2950.43,1.79,2.17,1.76
2005-09-01,3003.87,1.82,2.22,1.79
2005-09-02,3012.15,1.83,2.24,1.81
2005-09-05,3016.23,1.85,2.27,1.84
2005-09-06,2978.17,1.81,2.21,1.78
2005-09-07,3025.69,1.86,2.28,1.83
2005-09-08,3035.28,1.86,2.27,1.83
2005-09-09,3009.36,1.85,2.26,1.81
2005-09-12,2999.22,1.85,2.27,1.82
2005-09-13,3041.64,1.88,2.32,1.87
2005-09-14,3073.57,1.9,2.34,1.88
2005-09-15,3068.95,1.9,2.35,1.88
2005-09-16,3061.06,1.9,2.35,1.9
2005-09-19,3064.07,1.91,2.39,1.95
2005-09-20,3019.92,1.89,2.38,1.94
2005-09-21,2965.56,1.86,2.35,1.92
2005-09-22,2905.68,1.81,2.27,1.84
2005-09-23,2892.85,1.79,2.24,1.81
2005-09-26,2895.72,1.81,2.25,1.83
2005-09-27,2844.83,1.78,2.2,1.78
2005-09-28,2847.56,1.77,2.19,1.78
2005-09-29,2884.65,1.8,2.23,1.82
2005-09-30,2903.11,1.8,2.22,1.8
2005-10-10,2858.6,1.78,2.18,1.75
2005-10-11,2886.97,1.81,2.23,1.81
2005-10-12,2891.21,1.82,2.25,1.82
2005-10-13,2870.32,1.81,2.24,1.8
2005-10-14,2830.76,1.8,2.22,1.77
2005-10-17,2798.98,1.79,2.21,1.78
2005-10-18,2794.71,1.8,2.25,1.83
2005-10-19,2770.63,1.79,2.23,1.81
2005-10-20,2762.11,1.79,2.22,1.8
2005-10-21,2775.82,1.8,2.23,1.81
2005-10-24,2789.18,1.81,2.24,1.81
2005-10-25,2744.98,1.77,2.19,1.75
2005-10-26,2662.79,1.73,2.13,1.71
2005-10-27,2667.63,1.71,2.11,1.69
2005-10-28,2631.52,1.67,2.04,1.61
2005-10-31,2662.29,1.67,2.06,1.63
2005-11-01,2661.61,1.66,2.05,1.63
2005-11-02,2691.82,1.69,2.09,1.65
2005-11-03,2675.57,1.67,2.06,1.64
2005-11-04,2687.02,1.67,2.07,1.66
2005-11-07,2686.28,1.66,2.08,1.67
2005-11-08,2693.3,1.67,2.09,1.67
2005-11-09,2703.11,1.67,2.08,1.68
2005-11-10,2660.33,1.62,2.02,1.63
2005-11-11,2664.05,1.62,2.03,1.63
2005-11-14,2633.66,1.62,2.03,1.63
2005-11-15,2622.03,1.6,2.01,1.61
2005-11-16,2639.5,1.61,2.02,1.62
2005-11-17,2643.05,1.61,2.02,1.62
2005-11-18,2721.87,1.64,2.06,1.67
2005-11-21,2732.76,1.65,2.07,1.67
2005-11-22,2687.24,1.62,2.02,1.62
2005-11-23,2706.08,1.63,2.04,1.65
2005-11-24,2716.8,1.63,2.04,1.65
2005-11-25,2725.06,1.63,2.04,1.67
2005-11-28,2713.49,1.62,2.03,1.66
2005-11-29,2682.11,1.61,2.0,1.64
2005-11-30,2676.85,1.61,2.0,1.63
2005-12-01,2684.56,1.61,1.99,1.62
2005-12-02,2680.64,1.59,1.96,1.59
2005-12-05,2643.93,1.56,1.9,1.53
2005-12-06,2659.02,1.57,1.9,1.54
2005-12-07,2676.86,1.58,1.92,1.56
2005-12-08,2691.45,1.58,1.92,1.55
2005-12-09,2724.19,1.61,1.95,1.58
2005-12-12,2736.92,1.61,1.96,1.59
2005-12-13,2758.77,1.61,1.96,1.6
2005-12-14,2789.99,1.63,1.98,1.62
2005-12-15,2777.91,1.63,1.97,1.6
2005-12-16,2801.64,1.64,1.99,1.61
2005-12-19,2793.76,1.64,1.99,1.62
2005-12-20,2804.8,1.64,1.99,1.61
2005-12-21,2788.67,1.63,1.97,1.6
2005-12-22,2805.38,1.64,1.98,1.6
2005-12-23,2827.19,1.66,2.0,1.62
2005-12-26,2848.3,1.67,2.02,1.64
2005-12-27,2834.22,1.66,2.02,1.63
2005-12-28,2834.6,1.67,2.03,1.64
2005-12-29,2879.97,1.69,2.04,1.65
2005-12-30,2863.61,1.67,2.02,1.63
2006-01-04,2948.8,1.7,2.04,1.65
2006-01-05,3037.97,1.73,2.07,1.67
2006-01-06,3053.31,1.74,2.08,1.69
2006-01-09,3064.85,1.75,2.11,1.7
2006-01-10,3079.92,1.76,2.12,1.71
2006-01-11,3043.97,1.75,2.1,1.7
2006-01-12,3084.19,1.77,2.14,1.73
2006-01-13,3045.57,1.77,2.14,1.74
2006-01-16,2985.31,1.75,2.12,1.72
2006-01-17,3024.55,1.75,2.13,1.73
2006-01-18,3123.05,1.78,2.17,1.76
2006-01-19,3161.18,1.79,2.18,1.77
2006-01-20,3153.35,1.8,2.18,1.75
2006-01-23,3154.1,1.81,2.18,1.76
2006-01-24,3198.15,1.81,2.17,1.76
2006-01-25,3242.35,1.83,2.15,1.73
2006-02-06,3359.5,1.87,2.2,1.77
2006-02-07,3358.69,1.87,2.2,1.78
2006-02-08,3335.68,1.87,2.21,1.79
2006-02-09,3262.52,1.84,2.19,1.76
2006-02-10,3321.91,1.86,2.21,1.77
2006-02-13,3307.7,1.86,2.21,1.77
2006-02-14,3334.68,1.87,2.22,1.79
2006-02-15,3362.15,1.87,2.21,1.78
2006-02-16,3277.13,1.82,2.16,1.71
2006-02-17,3295.87,1.81,2.13,1.7
2006-02-20,3308.53,1.8,2.12,1.69
2006-02-21,3359.69,1.83,2.15,1.7
2006-02-22,3363.03,1.83,2.15,1.71
2006-02-23,3358.97,1.83,2.15,1.71
2006-02-24,3390.87,1.84,2.16,1.72
2006-02-27,3345.44,1.83,2.15,1.72
2006-02-28,3351.64,1.83,2.16,1.73
2006-03-01,3378.18,1.83,2.2,1.75
2006-03-02,3342.68,1.81,2.16,1.71
2006-03-03,3350.42,1.81,2.16,1.71
2006-03-06,3330.05,1.81,2.15,1.68
2006-03-07,3233.47,1.76,2.09,1.63
2006-03-08,3199.94,1.74,2.08,1.63
2006-03-09,3184.93,1.73,2.08,1.62
2006-03-10,3213.51,1.74,2.08,1.63
2006-03-13,3277.75,1.74,2.09,1.65
2006-03-14,3269.5,1.74,2.1,1.64
2006-03-15,3312.06,1.75,2.12,1.65
2006-03-16,3309.42,1.75,2.12,1.65
2006-03-17,3300.35,1.73,2.1,1.64
2006-03-20,3345.63,1.75,2.12,1.65
2006-03-21,3370.86,1.75,2.13,1.67
2006-03-22,3399.9,1.76,2.15,1.68
2006-03-23,3405.24,1.77,2.17,1.7
2006-03-24,3392.49,1.76,2.15,1.68
2006-03-27,3445.59,1.78,2.18,1.71
2006-03-28,3488.78,1.79,2.19,1.73
2006-03-29,3520.38,1.8,2.21,1.73
2006-03-30,3488.07,1.78,2.19,1.68
2006-03-31,3516.4,1.78,2.19,1.69
2006-04-03,3606.62,1.82,2.22,1.72
2006-04-04,3627.44,1.84,2.25,1.74
2006-04-05,3668.27,1.86,2.28,1.76
2006-04-06,3716.52,1.87,2.28,1.77
2006-04-07,3703.58,1.88,2.3,1.77
2006-04-10,3735.26,1.92,2.32,1.81
2006-04-11,3780.07,1.92,2.33,1.83
2006-04-12,3729.6,1.91,2.33,1.84
2006-04-13,3665.24,1.88,2.27,1.78
2006-04-14,3760.03,1.93,2.32,1.81
2006-04-17,3760.63,1.93,2.32,1.82
2006-04-18,3803.72,1.94,2.33,1.82
2006-04-19,3835.43,1.95,2.32,1.82
2006-04-20,3847.79,1.94,2.3,1.8
2006-04-21,3857.29,1.95,2.28,1.81
2006-04-24,3775.57,1.9,2.27,1.76
2006-04-25,3805.84,1.91,2.3,1.77
2006-04-26,3821.78,1.92,2.33,1.77
2006-04-27,3842.11,1.92,2.35,1.8
2006-04-28,3848.11,1.93,2.37,1.81
2006-05-08,4015.79,2.01,2.45,1.85
2006-05-09,4132.15,2.07,2.54,1.94
2006-05-10,4147.36,2.1,2.59,1.97
2006-05-11,4093.82,2.08,2.58,1.95
2006-05-12,4173.77,2.14,2.65,2.01
2006-05-15,4358.64,2.24,2.76,2.08
2006-05-16,4252.89,2.19,2.68,2.05
2006-05-17,4296.99,2.21,2.72,2.09
2006-05-18,4296.07,2.21,2.75,2.11
2006-05-19,4369.4,2.27,2.82,2.19
2006-05-22,4370.47,2.29,2.88,2.24
2006-05-23,4165.43,2.19,2.77,2.17
2006-05-24,4141.32,2.16,2.73,2.1
2006-05-25,4135.48,2.17,2.77,2.14
2006-05-26,4217.03,2.22,2.83,2.2
2006-05-29,4327.89,2.28,2.91,2.25
2006-05-30,4348.74,2.3,2.96,2.29
2006-05-31,4292.1,2.29,2.97,2.29
2006-06-01,4360.46,2.35,3.09,2.4
2006-06-02,4261.02,2.33,3.12,2.38
2006-06-05,4303.81,2.36,3.17,2.43
2006-06-06,4294.49,2.36,3.16,2.44
2006-06-07,4095.32,2.21,2.96,2.27
2006-06-08,4075.28,2.21,2.95,2.26
2006-06-09,4010.54,2.17,2.88,2.2
2006-06-12,4018.85,2.19,2.88,2.2
2006-06-13,4004.84,2.2,2.9,2.21
2006-06-14,3938.76,2.17,2.88,2.23
2006-06-15,3944.6,2.18,2.89,2.24
2006-06-16,4058.3,2.23,2.95,2.3
2006-06-19,4106.09,2.27,2.99,2.3
2006-06-20,4112.24,2.29,3.02,2.3
2006-06-21,4081.29,2.27,3.0,2.29
2006-06-22,4070.18,2.26,2.99,2.28
2006-06-23,4111.69,2.28,3.0,2.31
2006-06-26,4202.36,2.33,3.06,2.35
2006-06-27,4206.44,2.34,3.07,2.33
2006-06-28,4193.05,2.34,3.07,2.37
2006-06-29,4301.44,2.39,3.13,2.37
2006-06-30,4301.66,2.38,3.12,2.38
2006-07-03,4398.38,2.42,3.16,2.42
2006-07-04,4345.57,2.4,3.15,2.43
2006-07-05,4291.26,2.39,3.13,2.39
2006-07-06,4348.45,2.44,3.2,2.44
2006-07-07,4322.85,2.43,3.2,2.45
2006-07-10,4336.24,2.43,3.23,2.5
2006-07-11,4323.49,2.44,3.26,2.51
2006-07-12,4350.81,2.44,3.25,2.53
2006-07-13,4149.06,2.31,3.08,2.37
2006-07-14,4187.49,2.3,3.09,2.38
2006-07-17,4229.1,2.33,3.15,2.42
2006-07-18,4235.1,2.34,3.16,2.45
2006-07-19,4109.66,2.28,3.1,2.4
2006-07-20,4135.88,2.29,3.13,2.43
2006-07-21,4178.98,2.3,3.15,2.44
2006-07-24,4183.28,2.31,3.15,2.44
2006-07-25,4221.84,2.33,3.18,2.47
2006-07-26,4199.28,2.32,3.19,2.48
2006-07-27,4129.91,2.29,3.16,2.45
2006-07-28,4080.63,2.26,3.12,2.4
2006-07-31,3946.9,2.16,2.99,2.28
2006-08-01,3919.56,2.13,2.94,2.27
2006-08-02,3892.4,2.12,2.92,2.25
2006-08-03,3883.15,2.11,2.92,2.27
2006-08-04,3820.48,2.05,2.83,2.2
2006-08-07,3780.38,2.01,2.82,2.13
2006-08-08,3868.7,2.07,2.9,2.21
2006-08-09,3852.73,2.06,2.9,2.2
2006-08-10,3905.44,2.09,2.98,2.25
2006-08-11,3909.66,2.1,3.0,2.25
2006-08-14,3853.75,2.05,2.93,2.16
2006-08-15,3912.22,2.08,2.98,2.21
2006-08-16,3972.71,2.11,3.02,2.25
2006-08-17,3939.59,2.09,2.98,2.21
2006-08-18,3924.27,2.08,2.96,2.21
2006-08-21,3932.17,2.08,2.98,2.21
2006-08-22,3977.9,2.1,3.06,2.23
2006-08-23,3975.72,2.09,3.02,2.23
2006-08-24,3977.34,2.11,3.07,2.25
2006-08-25,3997.55,2.11,3.07,2.29
2006-08-28,4114.38,2.16,3.13,2.31
2006-08-29,4140.15,2.17,3.15,2.33
2006-08-30,4157.56,2.19,3.17,2.32
2006-08-31,4178.84,2.2,3.19,2.34
2006-09-01,4128.75,2.17,3.14,2.32
2006-09-04,4181.45,2.2,3.2,2.36
2006-09-05,4165.86,2.2,3.2,2.36
2006-09-06,4171.18,2.21,3.21,2.37
2006-09-07,4119.05,2.17,3.18,2.33
2006-09-08,4111.03,2.18,3.2,2.33
2006-09-11,4135.65,2.18,3.22,2.34
2006-09-12,4153.27,2.2,3.23,2.35
2006-09-13,4117.89,2.17,3.2,2.33
2006-09-14,4102.28,2.16,3.2,2.34
2006-09-15,4183.76,2.2,3.24,2.36
2006-09-18,4238.28,2.23,3.29,2.41
2006-09-19,4223.83,2.23,3.3,2.41
2006-09-20,4247.76,2.24,3.32,2.41
2006-09-21,4282.71,2.25,3.33,2.43
2006-09-22,4269.93,2.23,3.3,2.4
2006-09-25,4271.97,2.23,3.3,2.4
2006-09-26,4210.64,2.21,3.3,2.37
2006-09-27,4241.95,2.23,3.32,2.39
2006-09-28,4288.37,2.24,3.34,2.42
2006-09-29,4326.78,2.28,3.38,2.44
2006-10-09,4407.73,2.29,3.43,2.48
2006-10-10,4382.55,2.29,3.45,2.46
2006-10-11,4375.59,2.29,3.47,2.48
2006-10-12,4348.76,2.28,3.43,2.44
2006-10-13,4380.55,2.28,3.44,2.46
2006-10-16,4332.51,2.27,3.45,2.45
2006-10-17,4343.67,2.26,3.4,2.46
2006-10-18,4438.23,2.29,3.43,2.47
2006-10-19,4438.16,2.3,3.45,2.47
2006-10-20,4448.44,2.29,3.27,2.45
2006-10-23,4356.39,2.22,3.17,2.37
2006-10-24,4452.69,2.27,3.24,2.43
2006-10-25,4515.36,2.27,3.21,2.4
2006-10-26,4584.59,2.26,3.12,2.38
2006-10-27,4558.42,2.23,3.07,2.32
2006-10-30,4560.28,2.22,3.04,2.32
2006-10-31,4621.98,2.23,3.06,2.32
2006-11-01,4643.17,2.24,3.07,2.36
2006-11-02,4657.13,2.24,3.05,2.33
2006-11-03,4690.43,2.25,3.07,2.34
2006-11-06,4785.37,2.27,3.05,2.32
2006-11-07,4830.29,2.27,3.02,2.31
2006-11-08,4778.2,2.25,3.01,2.28
2006-11-09,4869.61,2.28,3.04,2.31
2006-11-10,4777.63,2.23,2.98,2.24
2006-11-13,4663.4,2.16,2.9,2.16
2006-11-14,4725.32,2.19,2.92,2.19
2006-11-15,4937.06,2.25,2.97,2.21
2006-11-16,4945.62,2.24,2.94,2.18
2006-11-17,5067.51,2.29,2.96,2.21
2006-11-20,5177.97,2.3,2.95,2.2
2006-11-21,5239.1,2.32,2.96,2.21
2006-11-22,5276.67,2.34,3.0,2.25
2006-11-23,5292.43,2.35,3.01,2.29
2006-11-24,5297.08,2.37,3.04,2.3
2006-11-27,5384.02,2.41,3.09,2.34
2006-11-28,5362.01,2.41,3.1,2.34
2006-11-29,5457.51,2.46,3.13,2.34
2006-11-30,5667.0,2.53,3.18,2.37
2006-12-01,5748.06,2.55,3.18,2.38
2006-12-04,5875.59,2.61,3.23,2.41
2006-12-05,5928.03,2.62,3.26,2.47
2006-12-06,5838.5,2.58,3.22,2.44
2006-12-07,5811.52,2.57,3.21,2.44
2006-12-08,5641.48,2.48,3.05,2.33
2006-12-11,5951.29,2.58,3.13,2.41
2006-12-12,5983.14,2.59,3.14,2.41
2006-12-13,5972.47,2.6,3.15,2.42
2006-12-14,6044.28,2.64,3.19,2.46
2006-12-15,6168.49,2.69,3.23,2.48
2006-12-18,6393.33,2.76,3.29,2.5
2006-12-19,6369.14,2.76,3.32,2.54
2006-12-20,6439.44,2.8,3.38,2.55
2006-12-21,6334.17,2.76,3.36,2.54
2006-12-22,6242.17,2.73,3.35,2.56
2006-12-25,6382.6,2.77,3.39,2.6
2006-12-26,6356.47,2.75,3.35,2.56
2006-12-27,6489.69,2.79,3.36,2.57
2006-12-28,6436.29,2.76,3.31,2.5
2006-12-29,6647.14,2.82,3.33,2.54
2007-01-04,6705.34,2.84,3.3,2.53
2007-01-05,6706.24,2.89,3.36,2.6
2007-01-08,6870.5,2.98,3.47,2.68
2007-01-09,7078.59,3.06,3.54,2.76
2007-01-10,7346.02,3.15,3.63,2.82
2007-01-11,7289.59,3.15,3.66,2.86
2007-01-12,7187.03,3.08,3.56,2.76
2007-01-15,7636.45,3.26,3.71,2.9
2007-01-16,8002.89,3.37,3.81,3.04
2007-01-17,7775.65,3.33,3.78,2.99
2007-01-18,7790.87,3.37,3.86,3.05
2007-01-19,8065.31,3.49,3.99,3.15
2007-01-22,8343.07,3.64,4.16,3.28
2007-01-23,8311.26,3.64,4.17,3.26
2007-01-24,8366.58,3.66,4.21,3.29
2007-01-25,8013.25,3.48,4.03,3.17
2007-01-26,8223.3,3.53,4.06,3.18
2007-01-29,8359.99,3.61,4.17,3.28
2007-01-30,8262.34,3.59,4.16,3.28
2007-01-31,7632.94,3.37,3.99,3.18
2007-02-01,7700.64,3.38,4.01,3.15
2007-02-02,7348.03,3.27,3.94,3.1
2007-02-05,7292.95,3.27,3.96,3.11
2007-02-06,7341.53,3.32,4.03,3.21
2007-02-07,7541.74,3.39,4.08,3.26
2007-02-08,7691.46,3.45,4.14,3.3
2007-02-09,7627.94,3.44,4.15,3.31
2007-02-12,7951.58,3.55,4.24,3.39
2007-02-13,8104.27,3.61,4.3,3.43
2007-02-14,8315.91,3.69,4.39,3.49
2007-02-15,8582.91,3.81,4.51,3.6
2007-02-16,8572.27,3.85,4.57,3.64
2007-02-26,8588.69,3.94,4.73,3.8
2007-02-27,7790.82,3.58,4.38,3.52
2007-02-28,8039.7,3.72,4.55,3.66
2007-03-01,7804.35,3.62,4.48,3.58
2007-03-02,7923.33,3.67,4.55,3.61
2007-03-05,7826.56,3.64,4.55,3.62
2007-03-06,7924.81,3.65,4.56,3.6
2007-03-07,8140.34,3.75,4.66,3.69
2007-03-08,8249.21,3.81,4.76,3.77
2007-03-09,8146.44,3.79,4.78,3.77
2007-03-12,8130.75,3.83,4.85,3.91
2007-03-13,8200.61,3.86,4.9,3.93
2007-03-14,8090.47,3.81,4.9,3.83
2007-03-15,8273.53,3.88,4.98,3.95
2007-03-16,8147.32,3.82,4.92,3.89
2007-03-19,8276.8,3.85,4.97,3.92
2007-03-20,8294.62,3.89,5.06,3.98
2007-03-21,8400.3,3.94,5.15,4.04
2007-03-22,8434.83,3.95,5.18,4.09
2007-03-23,8489.86,4.0,5.22,4.08
2007-03-26,8631.39,4.08,5.32,4.17
2007-03-27,8629.23,4.12,5.38,4.23
2007-03-28,8587.35,4.1,5.32,4.25
2007-03-29,8579.32,4.04,5.21,4.15
2007-03-30,8549.2,4.05,5.27,4.21
2007-04-02,8785.83,4.13,5.37,4.28
2007-04-03,8963.47,4.2,5.44,4.32
2007-04-04,9090.46,4.24,5.47,4.34
2007-04-05,9161.48,4.3,5.55,4.42
2007-04-06,9268.23,4.36,5.61,4.47
2007-04-09,9475.71,4.44,5.7,4.55
2007-04-10,9652.68,4.51,5.73,4.58
2007-04-11,9753.78,4.54,5.79,4.64
2007-04-12,9964.78,4.62,5.9,4.72
2007-04-13,10019.92,4.61,5.9,4.68
2007-04-16,10249.1,4.73,5.93,4.82
2007-04-17,10289.0,4.78,6.05,4.92
2007-04-18,10401.62,4.86,6.17,5.07
2007-04-19,9857.23,4.61,5.89,4.76
2007-04-20,10258.64,4.82,6.19,5.01
2007-04-23,10685.06,5.01,6.41,5.22
2007-04-24,10669.04,5.02,6.4,5.19
2007-04-25,10668.27,5.0,6.37,5.14
2007-04-26,10848.78,5.06,6.41,5.19
2007-04-27,10688.55,5.02,6.51,5.12
2007-04-30,10865.88,5.06,6.66,5.17
2007-05-08,11401.12,5.29,6.85,5.39
2007-05-09,11517.75,5.29,6.86,5.36
2007-05-10,11574.16,5.35,6.93,5.46
2007-05-11,11489.93,5.3,6.91,5.42
2007-05-14,11732.08,5.36,6.94,5.44
2007-05-15,11414.54,5.21,6.78,5.27
2007-05-16,11682.35,5.34,6.93,5.42
2007-05-17,12011.08,5.48,7.1,5.49
2007-05-18,12100.1,5.5,7.01,5.55
2007-05-21,12269.2,5.62,7.19,5.74
2007-05-22,12407.83,5.71,7.34,5.82
2007-05-23,12624.13,5.84,7.52,5.97
2007-05-24,12515.15,5.79,7.49,5.96
2007-05-25,12681.45,5.88,7.58,6.09
2007-05-28,13026.66,6.04,7.72,6.17
2007-05-29,13456.6,6.2,7.84,6.28
2007-05-30,12627.15,5.74,7.29,5.76
2007-05-31,12944.23,5.72,7.06,5.59
2007-06-01,12432.69,5.46,6.86,5.23
2007-06-04,11468.46,5.02,6.37,4.85
2007-06-05,12017.71,5.17,6.36,4.87
