stock_code,result
000652,"
StockCode: 000652, Final Capital: 10200.96 CNY, Winning Rate: 30.00%,持仓：0, 最后一次购买日期为：2025-03-17 00:00:00, 买入价格：4.07"
000638,"
StockCode: 000638, Final Capital: 9582.69 CNY, Winning Rate: 36.36%,持仓：0, 最后一次购买日期为：2025-03-14 00:00:00, 买入价格：5.29"
000655,"
StockCode: 000655, Final Capital: 12077.00 CNY, Winning Rate: 71.43%,持仓：0, 最后一次购买日期为：2025-03-26 00:00:00, 买入价格：7.21"
000665,"
StockCode: 000665, Final Capital: 14591.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：5.80"
000651,"
StockCode: 000651, Final Capital: 10567.69 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-03-24 00:00:00, 买入价格：44.98"
000659,"
StockCode: 000659, Final Capital: 9680.47 CNY, Winning Rate: 36.36%,持仓：1, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：3.34"
000668,"
StockCode: 000668, Final Capital: 7998.76 CNY, Winning Rate: 25.00%,持仓：0, 最后一次购买日期为：2024-12-13 00:00:00, 买入价格：9.39"
000677,"
StockCode: 000677, Final Capital: 10146.00 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-04-09 00:00:00, 买入价格：4.49"
000682,"
StockCode: 000682, Final Capital: 11213.00 CNY, Winning Rate: 37.50%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：10.24"
000701,"
StockCode: 000701, Final Capital: 11402.00 CNY, Winning Rate: 36.36%,持仓：0, 最后一次购买日期为：2025-03-07 00:00:00, 买入价格：5.03"
000663,"
StockCode: 000663, Final Capital: 9796.26 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：5.85"
000681,"
StockCode: 000681, Final Capital: 14612.00 CNY, Winning Rate: 85.71%,持仓：0, 最后一次购买日期为：2025-02-05 00:00:00, 买入价格：25.35"
000690,"
StockCode: 000690, Final Capital: 10844.00 CNY, Winning Rate: 42.86%,持仓：0, 最后一次购买日期为：2024-12-13 00:00:00, 买入价格：4.65"
000678,"
StockCode: 000678, Final Capital: 10064.03 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-03-24 00:00:00, 买入价格：15.31"
000676,"
StockCode: 000676, Final Capital: 11929.10 CNY, Winning Rate: 28.57%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：9.20"
000716,"
StockCode: 000716, Final Capital: 13028.00 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：7.36"
000697,"
StockCode: 000697, Final Capital: 8243.56 CNY, Winning Rate: 30.00%,持仓：0, 最后一次购买日期为：2025-03-12 00:00:00, 买入价格：8.71"
000661,"
StockCode: 000661, Final Capital: 13013.00 CNY, Winning Rate: 66.67%,持仓：0, 最后一次购买日期为：2025-03-12 00:00:00, 买入价格：97.84"
000685,"
StockCode: 000685, Final Capital: 11366.85 CNY, Winning Rate: 41.67%,持仓：0, 最后一次购买日期为：2025-03-14 00:00:00, 买入价格：9.10"
000683,"
StockCode: 000683, Final Capital: 12661.05 CNY, Winning Rate: 62.50%,持仓：0, 最后一次购买日期为：2025-03-18 00:00:00, 买入价格：5.79"
000715,"
StockCode: 000715, Final Capital: 10211.36 CNY, Winning Rate: 36.36%,持仓：0, 最后一次购买日期为：2025-04-01 00:00:00, 买入价格：7.14"
000657,"
StockCode: 000657, Final Capital: 11608.82 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：10.71"
000688,"
StockCode: 000688, Final Capital: 10942.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-03-04 00:00:00, 买入价格：13.00"
000717,"
StockCode: 000717, Final Capital: 10370.97 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：2.95"
000703,"
StockCode: 000703, Final Capital: 10910.46 CNY, Winning Rate: 30.00%,持仓：0, 最后一次购买日期为：2025-02-28 00:00:00, 买入价格：6.24"
000691,"
StockCode: 000691, Final Capital: 10274.29 CNY, Winning Rate: 37.50%,持仓：0, 最后一次购买日期为：2024-12-02 00:00:00, 买入价格：4.63"
000711,"
StockCode: 000711, Final Capital: 9245.00 CNY, Winning Rate: 36.36%,持仓：1, 最后一次购买日期为：2025-04-16 00:00:00, 买入价格：1.87"
000712,"
StockCode: 000712, Final Capital: 9080.10 CNY, Winning Rate: 25.00%,持仓：0, 最后一次购买日期为：2025-02-11 00:00:00, 买入价格：14.80"
000713,"
StockCode: 000713, Final Capital: 10035.00 CNY, Winning Rate: 25.00%,持仓：0, 最后一次购买日期为：2025-04-07 00:00:00, 买入价格：8.07"
000709,"
StockCode: 000709, Final Capital: 10258.00 CNY, Winning Rate: 22.22%,持仓：0, 最后一次购买日期为：2025-03-14 00:00:00, 买入价格：2.26"
000695,"
StockCode: 000695, Final Capital: 11129.45 CNY, Winning Rate: 45.45%,持仓：0, 最后一次购买日期为：2025-02-21 00:00:00, 买入价格：11.69"
000710,"
StockCode: 000710, Final Capital: 17003.00 CNY, Winning Rate: 66.67%,持仓：0, 最后一次购买日期为：2025-03-05 00:00:00, 买入价格：15.31"
000692,"
StockCode: 000692, Final Capital: 12472.00 CNY, Winning Rate: 55.56%,持仓：0, 最后一次购买日期为：2025-03-14 00:00:00, 买入价格：3.51"
000680,"
StockCode: 000680, Final Capital: 9101.00 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-03-06 00:00:00, 买入价格：10.54"
000698,"
StockCode: 000698, Final Capital: 11665.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-03-17 00:00:00, 买入价格：3.40"
000686,"
StockCode: 000686, Final Capital: 10561.95 CNY, Winning Rate: 37.50%,持仓：0, 最后一次购买日期为：2025-03-17 00:00:00, 买入价格：8.23"
000650,"
StockCode: 000650, Final Capital: 10264.25 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2024-12-13 00:00:00, 买入价格：6.03"
000672,"
StockCode: 000672, Final Capital: 9615.53 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-04-10 00:00:00, 买入价格：8.05"
000720,"
StockCode: 000720, Final Capital: 11438.30 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2024-11-11 00:00:00, 买入价格：4.22"
000719,"
StockCode: 000719, Final Capital: 12128.00 CNY, Winning Rate: 50.00%,持仓：1, 最后一次购买日期为：2025-04-14 00:00:00, 买入价格：11.73"
000669,"
StockCode: 000669, Final Capital: 9688.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-01-07 00:00:00, 买入价格：2.23"
000700,"
StockCode: 000700, Final Capital: 13936.40 CNY, Winning Rate: 60.00%,持仓：0, 最后一次购买日期为：2025-03-13 00:00:00, 买入价格：8.03"
000702,"
StockCode: 000702, Final Capital: 13464.00 CNY, Winning Rate: 62.50%,持仓：0, 最后一次购买日期为：2025-02-13 00:00:00, 买入价格：7.99"
000721,"
StockCode: 000721, Final Capital: 14347.00 CNY, Winning Rate: 62.50%,持仓：0, 最后一次购买日期为：2025-03-13 00:00:00, 买入价格：9.56"
000705,"
StockCode: 000705, Final Capital: 9139.99 CNY, Winning Rate: 27.27%,持仓：0, 最后一次购买日期为：2025-03-14 00:00:00, 买入价格：8.34"
000722,"
StockCode: 000722, Final Capital: 12127.00 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-03-14 00:00:00, 买入价格：9.99"
000723,"
StockCode: 000723, Final Capital: 10036.30 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：4.77"
000708,"
StockCode: 000708, Final Capital: 10532.20 CNY, Winning Rate: 62.50%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：12.54"
000718,"
StockCode: 000718, Final Capital: 13125.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2024-12-09 00:00:00, 买入价格：2.59"
000725,"
StockCode: 000725, Final Capital: 9633.68 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-02-17 00:00:00, 买入价格：4.59"
000726,"
StockCode: 000726, Final Capital: 11760.00 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2024-12-02 00:00:00, 买入价格：6.84"
000727,"
StockCode: 000727, Final Capital: 15464.00 CNY, Winning Rate: 83.33%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：3.04"
000728,"
StockCode: 000728, Final Capital: 10524.00 CNY, Winning Rate: 42.86%,持仓：0, 最后一次购买日期为：2025-02-10 00:00:00, 买入价格：8.37"
000729,"
StockCode: 000729, Final Capital: 9144.86 CNY, Winning Rate: 38.46%,持仓：0, 最后一次购买日期为：2025-04-03 00:00:00, 买入价格：12.80"
000757,"
StockCode: 000757, Final Capital: 9732.00 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-03-12 00:00:00, 买入价格：4.23"
000733,"
StockCode: 000733, Final Capital: 9692.00 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-03-28 00:00:00, 买入价格：55.69"
000738,"
StockCode: 000738, Final Capital: 12438.00 CNY, Winning Rate: 62.50%,持仓：0, 最后一次购买日期为：2025-03-11 00:00:00, 买入价格：20.96"
000758,"
StockCode: 000758, Final Capital: 10351.07 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-03-26 00:00:00, 买入价格：5.25"
000759,"
StockCode: 000759, Final Capital: 11863.00 CNY, Winning Rate: 41.67%,持仓：0, 最后一次购买日期为：2025-04-14 00:00:00, 买入价格：9.69"
000750,"
StockCode: 000750, Final Capital: 11635.41 CNY, Winning Rate: 14.29%,持仓：0, 最后一次购买日期为：2024-11-08 00:00:00, 买入价格：5.27"
000731,"
StockCode: 000731, Final Capital: 13311.72 CNY, Winning Rate: 87.50%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：7.30"
000735,"
StockCode: 000735, Final Capital: 11680.00 CNY, Winning Rate: 70.00%,持仓：0, 最后一次购买日期为：2025-04-10 00:00:00, 买入价格：6.70"
000755,"
StockCode: 000755, Final Capital: 10594.09 CNY, Winning Rate: 18.18%,持仓：1, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：4.91"
000739,"
StockCode: 000739, Final Capital: 10302.91 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-02-24 00:00:00, 买入价格：16.54"
000783,"
StockCode: 000783, Final Capital: 12154.50 CNY, Winning Rate: 30.00%,持仓：0, 最后一次购买日期为：2025-03-18 00:00:00, 买入价格：6.67"
000796,"
StockCode: 000796, Final Capital: 8182.19 CNY, Winning Rate: 25.00%,持仓：0, 最后一次购买日期为：2025-04-11 00:00:00, 买入价格：4.10"
000786,"
StockCode: 000786, Final Capital: 11791.72 CNY, Winning Rate: 71.43%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：30.06"
000762,"
StockCode: 000762, Final Capital: 9175.42 CNY, Winning Rate: 28.57%,持仓：0, 最后一次购买日期为：2025-03-17 00:00:00, 买入价格：22.36"
000779,"
StockCode: 000779, Final Capital: 9043.00 CNY, Winning Rate: 45.45%,持仓：0, 最后一次购买日期为：2025-03-11 00:00:00, 买入价格：10.18"
000766,"
StockCode: 000766, Final Capital: 8797.53 CNY, Winning Rate: 40.00%,持仓：1, 最后一次购买日期为：2025-04-16 00:00:00, 买入价格：18.30"
000736,"
StockCode: 000736, Final Capital: 12965.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2024-11-07 00:00:00, 买入价格：12.48"
000777,"
StockCode: 000777, Final Capital: 10368.00 CNY, Winning Rate: 45.45%,持仓：0, 最后一次购买日期为：2025-03-14 00:00:00, 买入价格：18.49"
000789,"
StockCode: 000789, Final Capital: 11177.00 CNY, Winning Rate: 80.00%,持仓：0, 最后一次购买日期为：2025-03-25 00:00:00, 买入价格：5.28"
000756,"
StockCode: 000756, Final Capital: 9875.98 CNY, Winning Rate: 25.00%,持仓：0, 最后一次购买日期为：2025-04-01 00:00:00, 买入价格：15.48"
000768,"
StockCode: 000768, Final Capital: 10164.00 CNY, Winning Rate: 44.44%,持仓：0, 最后一次购买日期为：2024-12-31 00:00:00, 买入价格：28.24"
000776,"
StockCode: 000776, Final Capital: 10576.00 CNY, Winning Rate: 57.14%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：15.99"
000809,"
StockCode: 000809, Final Capital: 8864.90 CNY, Winning Rate: 38.46%,持仓：1, 最后一次购买日期为：2025-04-16 00:00:00, 买入价格：3.40"
000778,"
StockCode: 000778, Final Capital: 9041.34 CNY, Winning Rate: 14.29%,持仓：0, 最后一次购买日期为：2025-03-25 00:00:00, 买入价格：3.62"
000810,"
StockCode: 000810, Final Capital: 9616.18 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-02-26 00:00:00, 买入价格：14.80"
000751,"
StockCode: 000751, Final Capital: 11449.35 CNY, Winning Rate: 37.50%,持仓：0, 最后一次购买日期为：2025-03-26 00:00:00, 买入价格：3.10"
000795,"
StockCode: 000795, Final Capital: 19332.85 CNY, Winning Rate: 55.56%,持仓：0, 最后一次购买日期为：2025-03-04 00:00:00, 买入价格：12.27"
000803,"
StockCode: 000803, Final Capital: 15694.00 CNY, Winning Rate: 77.78%,持仓：0, 最后一次购买日期为：2025-03-25 00:00:00, 买入价格：5.86"
000793,"
StockCode: 000793, Final Capital: 16693.00 CNY, Winning Rate: 45.45%,持仓：0, 最后一次购买日期为：2025-02-26 00:00:00, 买入价格：2.97"
000761,"
StockCode: 000761, Final Capital: 12247.00 CNY, Winning Rate: 57.14%,持仓：0, 最后一次购买日期为：2025-02-27 00:00:00, 买入价格：3.91"
000782,"
StockCode: 000782, Final Capital: 12062.00 CNY, Winning Rate: 42.86%,持仓：1, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：5.11"
000801,"
StockCode: 000801, Final Capital: 12693.00 CNY, Winning Rate: 44.44%,持仓：0, 最后一次购买日期为：2025-02-25 00:00:00, 买入价格：18.56"
000799,"
StockCode: 000799, Final Capital: 12027.00 CNY, Winning Rate: 20.00%,持仓：0, 最后一次购买日期为：2025-03-17 00:00:00, 买入价格：51.45"
000807,"
StockCode: 000807, Final Capital: 11445.88 CNY, Winning Rate: 62.50%,持仓：0, 最后一次购买日期为：2025-03-04 00:00:00, 买入价格：17.23"
000767,"
StockCode: 000767, Final Capital: 11263.00 CNY, Winning Rate: 50.00%,持仓：1, 最后一次购买日期为：2025-04-16 00:00:00, 买入价格：2.68"
000791,"
StockCode: 000791, Final Capital: 11987.00 CNY, Winning Rate: 37.50%,持仓：1, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：6.95"
000800,"
StockCode: 000800, Final Capital: 10568.00 CNY, Winning Rate: 25.00%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：8.14"
000788,"
StockCode: 000788, Final Capital: 12435.03 CNY, Winning Rate: 66.67%,持仓：0, 最后一次购买日期为：2025-04-02 00:00:00, 买入价格：6.03"
000797,"
StockCode: 000797, Final Capital: 9653.00 CNY, Winning Rate: 11.11%,持仓：1, 最后一次购买日期为：2025-04-21 00:00:00, 买入价格：2.97"
000798,"
StockCode: 000798, Final Capital: 11043.30 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-03-12 00:00:00, 买入价格：7.51"
000785,"
StockCode: 000785, Final Capital: 9890.73 CNY, Winning Rate: 45.45%,持仓：0, 最后一次购买日期为：2025-02-12 00:00:00, 买入价格：4.60"
000802,"
StockCode: 000802, Final Capital: 11188.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-01-08 00:00:00, 买入价格：7.80"
000790,"
StockCode: 000790, Final Capital: 10944.94 CNY, Winning Rate: 25.00%,持仓：0, 最后一次购买日期为：2025-04-03 00:00:00, 买入价格：3.89"
000812,"
StockCode: 000812, Final Capital: 10344.00 CNY, Winning Rate: 37.50%,持仓：0, 最后一次购买日期为：2025-02-17 00:00:00, 买入价格：4.98"
000753,"
StockCode: 000753, Final Capital: 15064.00 CNY, Winning Rate: 30.00%,持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：5.55"
000813,"
StockCode: 000813, Final Capital: 9498.10 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-03-14 00:00:00, 买入价格：3.93"
000811,"
StockCode: 000811, Final Capital: 10288.56 CNY, Winning Rate: 44.44%,持仓：0, 最后一次购买日期为：2025-02-28 00:00:00, 买入价格：13.39"
000815,"
StockCode: 000815, Final Capital: 9187.40 CNY, Winning Rate: 25.00%,持仓：0, 最后一次购买日期为：2025-03-21 00:00:00, 买入价格：15.20"
000818,"
StockCode: 000818, Final Capital: 9956.53 CNY, Winning Rate: 28.57%,持仓：0, 最后一次购买日期为：2025-02-20 00:00:00, 买入价格：42.96"
000822,"
StockCode: 000822, Final Capital: 10652.82 CNY, Winning Rate: 44.44%,持仓：0, 最后一次购买日期为：2025-04-09 00:00:00, 买入价格：6.62"
000821,"
StockCode: 000821, Final Capital: 14807.00 CNY, Winning Rate: 60.00%,持仓：0, 最后一次购买日期为：2025-02-21 00:00:00, 买入价格：13.89"
000828,"
StockCode: 000828, Final Capital: 12278.47 CNY, Winning Rate: 37.50%,持仓：1, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：10.46"
000819,"
StockCode: 000819, Final Capital: 9384.00 CNY, Winning Rate: 30.00%,持仓：0, 最后一次购买日期为：2025-03-26 00:00:00, 买入价格：17.15"
000823,"
StockCode: 000823, Final Capital: 10391.78 CNY, Winning Rate: 30.00%,持仓：0, 最后一次购买日期为：2025-03-13 00:00:00, 买入价格：11.03"
000831,"
StockCode: 000831, Final Capital: 10157.00 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-04-08 00:00:00, 买入价格：34.66"
000825,"
StockCode: 000825, Final Capital: 10993.00 CNY, Winning Rate: 57.14%,持仓：0, 最后一次购买日期为：2025-02-20 00:00:00, 买入价格：3.55"
000826,"
StockCode: 000826, Final Capital: 12882.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-03-20 00:00:00, 买入价格：2.00"
000837,"
StockCode: 000837, Final Capital: 12557.00 CNY, Winning Rate: 60.00%,持仓：0, 最后一次购买日期为：2025-03-27 00:00:00, 买入价格：13.99"
000852,"
StockCode: 000852, Final Capital: 15274.00 CNY, Winning Rate: 62.50%,持仓：0, 最后一次购买日期为：2025-03-18 00:00:00, 买入价格：7.15"
000833,"
StockCode: 000833, Final Capital: 33110.00 CNY, Winning Rate: 90.00%,持仓：0, 最后一次购买日期为：2025-02-24 00:00:00, 买入价格：13.35"
000851,"
StockCode: 000851, Final Capital: 11171.00 CNY, Winning Rate: 57.14%,持仓：0, 最后一次购买日期为：2024-11-20 00:00:00, 买入价格：3.76"
000829,"
StockCode: 000829, Final Capital: 10121.00 CNY, Winning Rate: 20.00%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：12.30"
000838,"
StockCode: 000838, Final Capital: 11323.00 CNY, Winning Rate: 42.86%,持仓：0, 最后一次购买日期为：2025-02-25 00:00:00, 买入价格：2.85"
000850,"
StockCode: 000850, Final Capital: 9674.45 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：4.43"
000830,"
StockCode: 000830, Final Capital: 11151.97 CNY, Winning Rate: 63.64%,持仓：0, 最后一次购买日期为：2025-03-27 00:00:00, 买入价格：12.54"
000839,"
StockCode: 000839, Final Capital: 15642.66 CNY, Winning Rate: 55.56%,持仓：0, 最后一次购买日期为：2025-02-26 00:00:00, 买入价格：3.23"
000862,"
StockCode: 000862, Final Capital: 15621.00 CNY, Winning Rate: 83.33%,持仓：1, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：5.75"
000876,"
StockCode: 000876, Final Capital: 11461.38 CNY, Winning Rate: 50.00%,持仓：1, 最后一次购买日期为：2025-04-16 00:00:00, 买入价格：10.08"
000859,"
StockCode: 000859, Final Capital: 10822.42 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：6.11"
000856,"
StockCode: 000856, Final Capital: 11089.00 CNY, Winning Rate: 55.56%,持仓：0, 最后一次购买日期为：2025-02-24 00:00:00, 买入价格：14.24"
000875,"
StockCode: 000875, Final Capital: 12437.00 CNY, Winning Rate: 57.14%,持仓：0, 最后一次购买日期为：2025-03-20 00:00:00, 买入价格：5.27"
000898,"
StockCode: 000898, Final Capital: 10477.00 CNY, Winning Rate: 42.86%,持仓：0, 最后一次购买日期为：2025-02-26 00:00:00, 买入价格：2.51"
000880,"
StockCode: 000880, Final Capital: 15042.00 CNY, Winning Rate: 37.50%,持仓：0, 最后一次购买日期为：2025-04-10 00:00:00, 买入价格：39.05"
000848,"
StockCode: 000848, Final Capital: 10703.00 CNY, Winning Rate: 37.50%,持仓：1, 最后一次购买日期为：2025-04-14 00:00:00, 买入价格：9.11"
000858,"
StockCode: 000858, Final Capital: 10000.00 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-03-07 00:00:00, 买入价格：134.80"
000887,"
StockCode: 000887, Final Capital: 14829.22 CNY, Winning Rate: 57.14%,持仓：0, 最后一次购买日期为：2025-03-05 00:00:00, 买入价格：21.24"
000900,"
StockCode: 000900, Final Capital: 9284.37 CNY, Winning Rate: 36.36%,持仓：0, 最后一次购买日期为：2025-03-26 00:00:00, 买入价格：4.28"
000888,"
StockCode: 000888, Final Capital: 12066.29 CNY, Winning Rate: 41.67%,持仓：0, 最后一次购买日期为：2025-04-14 00:00:00, 买入价格：15.13"
000901,"
StockCode: 000901, Final Capital: 13656.00 CNY, Winning Rate: 60.00%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：11.79"
000882,"
StockCode: 000882, Final Capital: 12079.46 CNY, Winning Rate: 30.00%,持仓：0, 最后一次购买日期为：2025-03-18 00:00:00, 买入价格：2.69"
000899,"
StockCode: 000899, Final Capital: 12307.00 CNY, Winning Rate: 77.78%,持仓：0, 最后一次购买日期为：2025-04-14 00:00:00, 买入价格：9.65"
000860,"
StockCode: 000860, Final Capital: 9306.49 CNY, Winning Rate: 28.57%,持仓：0, 最后一次购买日期为：2025-03-17 00:00:00, 买入价格：17.82"
000877,"
StockCode: 000877, Final Capital: 13152.00 CNY, Winning Rate: 75.00%,持仓：0, 最后一次购买日期为：2025-03-18 00:00:00, 买入价格：5.85"
000878,"
StockCode: 000878, Final Capital: 10465.92 CNY, Winning Rate: 37.50%,持仓：0, 最后一次购买日期为：2025-03-24 00:00:00, 买入价格：14.26"
000905,"
StockCode: 000905, Final Capital: 11583.67 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-03-06 00:00:00, 买入价格：7.26"
000892,"
StockCode: 000892, Final Capital: 11529.00 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-02-24 00:00:00, 买入价格：4.25"
000908,"
StockCode: 000908, Final Capital: 11758.00 CNY, Winning Rate: 45.45%,持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：4.56"
000890,"
StockCode: 000890, Final Capital: 10755.00 CNY, Winning Rate: 55.56%,持仓：0, 最后一次购买日期为：2025-03-21 00:00:00, 买入价格：4.18"
000895,"
StockCode: 000895, Final Capital: 11828.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-04-02 00:00:00, 买入价格：27.06"
000889,"
StockCode: 000889, Final Capital: 11818.91 CNY, Winning Rate: 45.45%,持仓：0, 最后一次购买日期为：2025-03-17 00:00:00, 买入价格：2.75"
000886,"
StockCode: 000886, Final Capital: 9208.00 CNY, Winning Rate: 38.46%,持仓：0, 最后一次购买日期为：2025-03-17 00:00:00, 买入价格：7.60"
000885,"
StockCode: 000885, Final Capital: 9571.86 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-03-28 00:00:00, 买入价格：12.92"
000909,"
StockCode: 000909, Final Capital: 11161.00 CNY, Winning Rate: 54.55%,持仓：0, 最后一次购买日期为：2025-03-11 00:00:00, 买入价格：5.97"
000883,"
StockCode: 000883, Final Capital: 8665.00 CNY, Winning Rate: 40.00%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：4.83"
000881,"
StockCode: 000881, Final Capital: 12832.49 CNY, Winning Rate: 55.56%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：7.19"
000869,"
StockCode: 000869, Final Capital: 9605.86 CNY, Winning Rate: 25.00%,持仓：1, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：22.84"
000913,"
StockCode: 000913, Final Capital: 9108.13 CNY, Winning Rate: 33.33%,持仓：0, 最后一次购买日期为：2025-01-20 00:00:00, 买入价格：18.79"
000906,"
StockCode: 000906, Final Capital: 10590.00 CNY, Winning Rate: 44.44%,持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：6.33"
000910,"
StockCode: 000910, Final Capital: 11030.67 CNY, Winning Rate: 44.44%,持仓：0, 最后一次购买日期为：2025-03-21 00:00:00, 买入价格：8.54"
000912,"
StockCode: 000912, Final Capital: 11391.89 CNY, Winning Rate: 37.50%,持仓：0, 最后一次购买日期为：2025-03-26 00:00:00, 买入价格：5.00"
000902,"
StockCode: 000902, Final Capital: 9966.88 CNY, Winning Rate: 45.45%,持仓：1, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：13.83"
000917,"
StockCode: 000917, Final Capital: 10776.08 CNY, Winning Rate: 44.44%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：7.72"
000863,"
StockCode: 000863, Final Capital: 8069.08 CNY, Winning Rate: 20.00%,持仓：1, 最后一次购买日期为：2025-04-21 00:00:00, 买入价格：3.97"
000920,"
StockCode: 000920, Final Capital: 12793.17 CNY, Winning Rate: 75.00%,持仓：1, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：10.10"
000915,"
StockCode: 000915, Final Capital: 10450.00 CNY, Winning Rate: 50.00%,持仓：0, 最后一次购买日期为：2025-04-08 00:00:00, 买入价格：29.82"
000903,"
StockCode: 000903, Final Capital: 12854.00 CNY, Winning Rate: 44.44%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：4.05"
000919,"
StockCode: 000919, Final Capital: 10403.47 CNY, Winning Rate: 60.00%,持仓：0, 最后一次购买日期为：2025-03-20 00:00:00, 买入价格：6.85"
000921,"
StockCode: 000921, Final Capital: 12791.00 CNY, Winning Rate: 55.56%,持仓：0, 最后一次购买日期为：2025-03-18 00:00:00, 买入价格：30.20"
000922,"
StockCode: 000922, Final Capital: 7500.00 CNY, Winning Rate: 20.00%,持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：11.97"
000923,"
StockCode: 000923, Final Capital: 13722.07 CNY, Winning Rate: 66.67%,持仓：0, 最后一次购买日期为：2025-03-31 00:00:00, 买入价格：15.75"
000925,"
StockCode: 000925, Final Capital: 9572.04 CNY, Winning Rate: 36.36%,持仓：0, 最后一次购买日期为：2025-03-21 00:00:00, 买入价格：8.91"
000935,"
StockCode: 000935, Final Capital: 12957.00 CNY, Winning Rate: 66.67%,持仓：0, 最后一次购买日期为：2025-03-21 00:00:00, 买入价格：17.18"
