stock_code,result
601968,"
StockCode: 601968, Final Capital: 11506.0 CNY, Winning Rate: 32.14%, 持仓：1, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：4.74"
601965,"
StockCode: 601965, Final Capital: 12397.0 CNY, Winning Rate: 27.27%, 持仓：0, 最后一次购买日期为：2025-04-18 00:00:00, 买入价格：19.57"
601958,"
StockCode: 601958, Final Capital: 11028.0 CNY, Winning Rate: 27.27%, 持仓：1, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：10.03"
601988,"
StockCode: 601988, Final Capital: 12746.0 CNY, Winning Rate: 36.11%, 持仓：0, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：5.54"
601985,"
StockCode: 601985, Final Capital: 13741.0 CNY, Winning Rate: 34.29%, 持仓：1, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：9.4"
601989,"
StockCode: 601989, Final Capital: 7095.0 CNY, Winning Rate: 15.38%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：4.32"
601969,"
StockCode: 601969, Final Capital: 16767.0 CNY, Winning Rate: 32.35%, 持仓：0, 最后一次购买日期为：2025-05-16 00:00:00, 买入价格：7.15"
601966,"
StockCode: 601966, Final Capital: 8544.0 CNY, Winning Rate: 32.14%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：15.09"
601991,"
StockCode: 601991, Final Capital: 17472.0 CNY, Winning Rate: 40.62%, 持仓：0, 最后一次购买日期为：2025-04-24 00:00:00, 买入价格：3.03"
601990,"
StockCode: 601990, Final Capital: 8798.0 CNY, Winning Rate: 25.0%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：7.89"
601996,"
StockCode: 601996, Final Capital: 9317.0 CNY, Winning Rate: 24.32%, 持仓：1, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：2.06"
601997,"
StockCode: 601997, Final Capital: 9468.0 CNY, Winning Rate: 21.88%, 持仓：1, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：5.98"
601975,"
StockCode: 601975, Final Capital: 10635.0 CNY, Winning Rate: 26.47%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：2.77"
603000,"
StockCode: 603000, Final Capital: 13373.0 CNY, Winning Rate: 37.5%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：20.33"
601998,"
StockCode: 601998, Final Capital: 16451.0 CNY, Winning Rate: 34.38%, 持仓：1, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：7.47"
601999,"
StockCode: 601999, Final Capital: 22036.0 CNY, Winning Rate: 51.52%, 持仓：0, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：6.6"
601992,"
StockCode: 601992, Final Capital: 8504.0 CNY, Winning Rate: 21.88%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：1.57"
603001,"
StockCode: 603001, Final Capital: 10730.0 CNY, Winning Rate: 28.57%, 持仓：1, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：5.47"
603002,"
StockCode: 603002, Final Capital: 14393.0 CNY, Winning Rate: 40.62%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：5.87"
603003,"
StockCode: 603003, Final Capital: 7936.0 CNY, Winning Rate: 30.77%, 持仓：0, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：5.22"
603005,"
StockCode: 603005, Final Capital: 12713.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：27.78"
603006,"
StockCode: 603006, Final Capital: 12933.0 CNY, Winning Rate: 34.38%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：11.12"
603008,"
StockCode: 603008, Final Capital: 12039.0 CNY, Winning Rate: 32.26%, 持仓：1, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：16.19"
603007,"
StockCode: 603007, Final Capital: 35170.0 CNY, Winning Rate: 35.29%, 持仓：1, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：5.27"
603011,"
StockCode: 603011, Final Capital: 33879.0 CNY, Winning Rate: 44.44%, 持仓：1, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：11.25"
603012,"
StockCode: 603012, Final Capital: 9322.0 CNY, Winning Rate: 35.14%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：5.51"
603009,"
StockCode: 603009, Final Capital: 20393.0 CNY, Winning Rate: 34.29%, 持仓：1, 最后一次购买日期为：2025-05-26 00:00:00, 买入价格：46.51"
603010,"
StockCode: 603010, Final Capital: 9229.0 CNY, Winning Rate: 29.03%, 持仓：1, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：9.85"
603015,"
StockCode: 603015, Final Capital: 6923.0 CNY, Winning Rate: 28.95%, 持仓：1, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：12.95"
603017,"
StockCode: 603017, Final Capital: 9969.0 CNY, Winning Rate: 38.89%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：8.18"
603013,"
StockCode: 603013, Final Capital: 22755.0 CNY, Winning Rate: 39.29%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：15.93"
603016,"
StockCode: 603016, Final Capital: 14896.0 CNY, Winning Rate: 32.14%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：26.67"
603019,"
StockCode: 603019, Final Capital: 20424.0 CNY, Winning Rate: 39.29%, 持仓：0, 最后一次购买日期为：2025-01-24 00:00:00, 买入价格：66.23"
603018,"
StockCode: 603018, Final Capital: 9761.0 CNY, Winning Rate: 34.38%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：7.55"
603021,"
StockCode: 603021, Final Capital: 12039.0 CNY, Winning Rate: 32.35%, 持仓：1, 最后一次购买日期为：2025-05-16 00:00:00, 买入价格：3.46"
603020,"
StockCode: 603020, Final Capital: 17648.0 CNY, Winning Rate: 32.26%, 持仓：1, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：8.94"
603030,"
StockCode: 603030, Final Capital: 9253.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：2.64"
603022,"
StockCode: 603022, Final Capital: 9676.0 CNY, Winning Rate: 36.36%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：8.64"
603028,"
StockCode: 603028, Final Capital: 8851.0 CNY, Winning Rate: 35.29%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：6.44"
603027,"
StockCode: 603027, Final Capital: 10250.0 CNY, Winning Rate: 27.27%, 持仓：1, 最后一次购买日期为：2025-05-27 00:00:00, 买入价格：11.79"
603026,"
StockCode: 603026, Final Capital: 15530.0 CNY, Winning Rate: 32.14%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：35.2"
603025,"
StockCode: 603025, Final Capital: 16977.0 CNY, Winning Rate: 35.48%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：12.79"
603032,"
StockCode: 603032, Final Capital: 27921.0 CNY, Winning Rate: 34.62%, 持仓：1, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：13.39"
603029,"
StockCode: 603029, Final Capital: 11633.0 CNY, Winning Rate: 28.21%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：18.38"
603031,"
StockCode: 603031, Final Capital: 16885.0 CNY, Winning Rate: 35.48%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：26.93"
603036,"
StockCode: 603036, Final Capital: 11695.0 CNY, Winning Rate: 32.43%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：14.33"
603038,"
StockCode: 603038, Final Capital: 15779.0 CNY, Winning Rate: 38.71%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：14.64"
603035,"
StockCode: 603035, Final Capital: 6728.0 CNY, Winning Rate: 23.68%, 持仓：1, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：13.45"
603033,"
StockCode: 603033, Final Capital: 23130.0 CNY, Winning Rate: 46.15%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：11.73"
603037,"
StockCode: 603037, Final Capital: 14806.0 CNY, Winning Rate: 34.29%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：16.05"
603040,"
StockCode: 603040, Final Capital: 31028.0 CNY, Winning Rate: 38.46%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：28.36"
603039,"
StockCode: 603039, Final Capital: 20903.0 CNY, Winning Rate: 40.0%, 持仓：0, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：68.54"
603042,"
StockCode: 603042, Final Capital: 6383.0 CNY, Winning Rate: 17.95%, 持仓：0, 最后一次购买日期为：2025-05-14 00:00:00, 买入价格：14.37"
603041,"
StockCode: 603041, Final Capital: 6994.0 CNY, Winning Rate: 20.59%, 持仓：1, 最后一次购买日期为：2025-05-23 00:00:00, 买入价格：11.72"
603055,"
StockCode: 603055, Final Capital: 31533.0 CNY, Winning Rate: 35.71%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：9.77"
603043,"
StockCode: 603043, Final Capital: 6182.0 CNY, Winning Rate: 21.62%, 持仓：1, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：16.59"
603050,"
StockCode: 603050, Final Capital: 26226.0 CNY, Winning Rate: 44.12%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：14.44"
603045,"
StockCode: 603045, Final Capital: 9359.0 CNY, Winning Rate: 36.36%, 持仓：1, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：15.42"
603059,"
StockCode: 603059, Final Capital: 13983.0 CNY, Winning Rate: 41.18%, 持仓：1, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：21.62"
603058,"
StockCode: 603058, Final Capital: 14213.0 CNY, Winning Rate: 38.71%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：7.7"
603068,"
StockCode: 603068, Final Capital: 7994.0 CNY, Winning Rate: 29.41%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：32.46"
603066,"
StockCode: 603066, Final Capital: 3741.0 CNY, Winning Rate: 23.81%, 持仓：0, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：10.85"
603060,"
StockCode: 603060, Final Capital: 6144.0 CNY, Winning Rate: 24.24%, 持仓：0, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：6.49"
603056,"
StockCode: 603056, Final Capital: 15588.0 CNY, Winning Rate: 20.59%, 持仓：1, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：13.32"
603067,"
StockCode: 603067, Final Capital: 8896.0 CNY, Winning Rate: 30.56%, 持仓：0, 最后一次购买日期为：2025-04-22 00:00:00, 买入价格：19.39"
603063,"
StockCode: 603063, Final Capital: 15937.0 CNY, Winning Rate: 37.5%, 持仓：0, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：29.69"
603077,"
StockCode: 603077, Final Capital: 19358.0 CNY, Winning Rate: 29.41%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：1.74"
603069,"
StockCode: 603069, Final Capital: 7231.0 CNY, Winning Rate: 17.07%, 持仓：0, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：18.65"
603076,"
StockCode: 603076, Final Capital: 10433.0 CNY, Winning Rate: 16.13%, 持仓：1, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：22.21"
603079,"
StockCode: 603079, Final Capital: 6723.0 CNY, Winning Rate: 28.21%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：17.0"
603078,"
StockCode: 603078, Final Capital: 9924.0 CNY, Winning Rate: 30.56%, 持仓：0, 最后一次购买日期为：2025-04-16 00:00:00, 买入价格：18.56"
603085,"
StockCode: 603085, Final Capital: 10037.0 CNY, Winning Rate: 30.56%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：10.99"
603080,"
StockCode: 603080, Final Capital: 7626.0 CNY, Winning Rate: 26.47%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：16.07"
603081,"
StockCode: 603081, Final Capital: 14807.0 CNY, Winning Rate: 38.71%, 持仓：0, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：11.28"
603083,"
StockCode: 603083, Final Capital: 39488.0 CNY, Winning Rate: 29.41%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：33.29"
603086,"
StockCode: 603086, Final Capital: 15151.0 CNY, Winning Rate: 28.12%, 持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：5.56"
603096,"
StockCode: 603096, Final Capital: 5631.0 CNY, Winning Rate: 21.88%, 持仓：0, 最后一次购买日期为：2025-04-01 00:00:00, 买入价格：19.82"
603090,"
StockCode: 603090, Final Capital: 15289.0 CNY, Winning Rate: 46.88%, 持仓：0, 最后一次购买日期为：2025-04-21 00:00:00, 买入价格：25.19"
603093,"
StockCode: 603093, Final Capital: 9781.0 CNY, Winning Rate: 26.47%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：12.62"
603088,"
StockCode: 603088, Final Capital: 35776.0 CNY, Winning Rate: 51.85%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：10.03"
603098,"
StockCode: 603098, Final Capital: 19754.0 CNY, Winning Rate: 29.41%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：9.72"
603099,"
StockCode: 603099, Final Capital: 13329.0 CNY, Winning Rate: 39.02%, 持仓：0, 最后一次购买日期为：2025-04-11 00:00:00, 买入价格：34.96"
603089,"
StockCode: 603089, Final Capital: 13851.0 CNY, Winning Rate: 32.26%, 持仓：1, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：9.82"
603101,"
StockCode: 603101, Final Capital: 12145.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-04-11 00:00:00, 买入价格：7.8"
603103,"
StockCode: 603103, Final Capital: 7718.0 CNY, Winning Rate: 30.56%, 持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：15.31"
603100,"
StockCode: 603100, Final Capital: 13028.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-04-11 00:00:00, 买入价格：23.99"
603105,"
StockCode: 603105, Final Capital: 6928.0 CNY, Winning Rate: 31.03%, 持仓：0, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：8.32"
603108,"
StockCode: 603108, Final Capital: 14126.0 CNY, Winning Rate: 35.29%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：18.99"
603106,"
StockCode: 603106, Final Capital: 22834.0 CNY, Winning Rate: 38.24%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：8.2"
603110,"
StockCode: 603110, Final Capital: 8850.0 CNY, Winning Rate: 29.03%, 持仓：0, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：17.93"
603111,"
StockCode: 603111, Final Capital: 7977.0 CNY, Winning Rate: 25.0%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：6.71"
603115,"
StockCode: 603115, Final Capital: 22361.0 CNY, Winning Rate: 41.38%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：13.41"
603113,"
StockCode: 603113, Final Capital: 12651.0 CNY, Winning Rate: 42.31%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：5.54"
603116,"
StockCode: 603116, Final Capital: 15644.0 CNY, Winning Rate: 34.38%, 持仓：1, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：5.64"
603121,"
StockCode: 603121, Final Capital: 11743.0 CNY, Winning Rate: 44.12%, 持仓：0, 最后一次购买日期为：2025-04-24 00:00:00, 买入价格：22.48"
603127,"
StockCode: 603127, Final Capital: 10143.0 CNY, Winning Rate: 37.93%, 持仓：1, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：16.35"
603123,"
StockCode: 603123, Final Capital: 15298.0 CNY, Winning Rate: 24.24%, 持仓：0, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：8.8"
603128,"
StockCode: 603128, Final Capital: 5444.0 CNY, Winning Rate: 22.86%, 持仓：0, 最后一次购买日期为：2025-05-14 00:00:00, 买入价格：7.24"
603118,"
StockCode: 603118, Final Capital: 16635.0 CNY, Winning Rate: 35.14%, 持仓：0, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：9.16"
603117,"
StockCode: 603117, Final Capital: 14477.0 CNY, Winning Rate: 29.41%, 持仓：0, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：6.33"
603131,"
StockCode: 603131, Final Capital: 11857.0 CNY, Winning Rate: 36.36%, 持仓：0, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：17.74"
603126,"
StockCode: 603126, Final Capital: 9663.0 CNY, Winning Rate: 31.25%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：6.2"
603129,"
StockCode: 603129, Final Capital: 9457.0 CNY, Winning Rate: 27.5%, 持仓：1, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：175.79"
603138,"
StockCode: 603138, Final Capital: 11218.0 CNY, Winning Rate: 32.35%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：14.0"
603139,"
StockCode: 603139, Final Capital: 15338.0 CNY, Winning Rate: 42.86%, 持仓：0, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：19.92"
603136,"
StockCode: 603136, Final Capital: 7831.0 CNY, Winning Rate: 29.41%, 持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：12.54"
603160,"
StockCode: 603160, Final Capital: 10823.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：70.84"
603156,"
StockCode: 603156, Final Capital: 9487.0 CNY, Winning Rate: 29.41%, 持仓：0, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：25.31"
603159,"
StockCode: 603159, Final Capital: 6299.0 CNY, Winning Rate: 24.32%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：14.03"
603158,"
StockCode: 603158, Final Capital: 20254.0 CNY, Winning Rate: 48.39%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：8.62"
603169,"
StockCode: 603169, Final Capital: 10761.0 CNY, Winning Rate: 34.29%, 持仓：1, 最后一次购买日期为：2025-05-16 00:00:00, 买入价格：8.09"
603167,"
StockCode: 603167, Final Capital: 7435.0 CNY, Winning Rate: 21.05%, 持仓：0, 最后一次购买日期为：2025-04-18 00:00:00, 买入价格：8.61"
603166,"
StockCode: 603166, Final Capital: 15150.0 CNY, Winning Rate: 48.39%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：14.83"
603161,"
StockCode: 603161, Final Capital: 9835.0 CNY, Winning Rate: 25.0%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：11.83"
603177,"
StockCode: 603177, Final Capital: 14141.0 CNY, Winning Rate: 33.33%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：7.75"
603178,"
StockCode: 603178, Final Capital: 7855.0 CNY, Winning Rate: 25.71%, 持仓：1, 最后一次购买日期为：2025-05-27 00:00:00, 买入价格：20.64"
603165,"
StockCode: 603165, Final Capital: 10925.0 CNY, Winning Rate: 36.36%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：11.56"
603168,"
StockCode: 603168, Final Capital: 5393.0 CNY, Winning Rate: 25.0%, 持仓：1, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：7.34"
603181,"
StockCode: 603181, Final Capital: 10023.0 CNY, Winning Rate: 32.26%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：12.12"
603180,"
StockCode: 603180, Final Capital: 10456.0 CNY, Winning Rate: 42.31%, 持仓：1, 最后一次购买日期为：2025-05-27 00:00:00, 买入价格：18.71"
603179,"
StockCode: 603179, Final Capital: 10122.0 CNY, Winning Rate: 31.43%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：43.9"
603183,"
StockCode: 603183, Final Capital: 5872.0 CNY, Winning Rate: 26.83%, 持仓：0, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：4.12"
603186,"
StockCode: 603186, Final Capital: 8859.0 CNY, Winning Rate: 36.11%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：25.69"
603185,"
StockCode: 603185, Final Capital: 19260.0 CNY, Winning Rate: 17.24%, 持仓：0, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：14.2"
603203,"
StockCode: 603203, Final Capital: 16652.0 CNY, Winning Rate: 36.36%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：23.45"
603192,"
StockCode: 603192, Final Capital: 11239.0 CNY, Winning Rate: 27.78%, 持仓：1, 最后一次购买日期为：2025-05-22 00:00:00, 买入价格：21.41"
603187,"
StockCode: 603187, Final Capital: 10528.0 CNY, Winning Rate: 29.63%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：11.1"
603196,"
StockCode: 603196, Final Capital: 32989.0 CNY, Winning Rate: 22.86%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：14.54"
603189,"
StockCode: 603189, Final Capital: 10962.0 CNY, Winning Rate: 37.14%, 持仓：0, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：17.75"
603198,"
StockCode: 603198, Final Capital: 19073.0 CNY, Winning Rate: 37.5%, 持仓：0, 最后一次购买日期为：2025-02-27 00:00:00, 买入价格：55.52"
603214,"
StockCode: 603214, Final Capital: 6830.0 CNY, Winning Rate: 27.78%, 持仓：0, 最后一次购买日期为：2025-04-09 00:00:00, 买入价格：22.05"
603197,"
StockCode: 603197, Final Capital: 19632.0 CNY, Winning Rate: 40.74%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：37.41"
603199,"
StockCode: 603199, Final Capital: 7390.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-04-16 00:00:00, 买入价格：39.43"
603208,"
StockCode: 603208, Final Capital: 9157.0 CNY, Winning Rate: 25.81%, 持仓：1, 最后一次购买日期为：2025-05-22 00:00:00, 买入价格：15.03"
603200,"
StockCode: 603200, Final Capital: 8957.0 CNY, Winning Rate: 32.5%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：38.04"
603220,"
StockCode: 603220, Final Capital: 11244.0 CNY, Winning Rate: 35.14%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：24.14"
603218,"
StockCode: 603218, Final Capital: 6129.0 CNY, Winning Rate: 18.75%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：12.62"
603217,"
StockCode: 603217, Final Capital: 7154.0 CNY, Winning Rate: 29.41%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：17.28"
603225,"
StockCode: 603225, Final Capital: 9371.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：10.89"
603222,"
StockCode: 603222, Final Capital: 10645.0 CNY, Winning Rate: 27.27%, 持仓：0, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：6.0"
603223,"
StockCode: 603223, Final Capital: 9644.0 CNY, Winning Rate: 30.0%, 持仓：1, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：9.19"
603232,"
StockCode: 603232, Final Capital: 7184.0 CNY, Winning Rate: 24.24%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：13.51"
603227,"
StockCode: 603227, Final Capital: 9369.0 CNY, Winning Rate: 38.24%, 持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：9.72"
603226,"
StockCode: 603226, Final Capital: 23204.0 CNY, Winning Rate: 45.45%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：6.95"
603228,"
StockCode: 603228, Final Capital: 12749.0 CNY, Winning Rate: 38.24%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：29.2"
603236,"
StockCode: 603236, Final Capital: 9670.0 CNY, Winning Rate: 35.14%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：71.6"
603238,"
StockCode: 603238, Final Capital: 9608.0 CNY, Winning Rate: 25.0%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：14.93"
603258,"
StockCode: 603258, Final Capital: 9747.0 CNY, Winning Rate: 25.0%, 持仓：1, 最后一次购买日期为：2025-05-28 00:00:00, 买入价格：20.87"
603239,"
StockCode: 603239, Final Capital: 17317.0 CNY, Winning Rate: 41.38%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：13.1"
603229,"
StockCode: 603229, Final Capital: 11215.0 CNY, Winning Rate: 31.03%, 持仓：1, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：7.99"
603256,"
StockCode: 603256, Final Capital: 7572.0 CNY, Winning Rate: 31.58%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：9.02"
603266,"
StockCode: 603266, Final Capital: 12429.0 CNY, Winning Rate: 38.89%, 持仓：0, 最后一次购买日期为：2025-04-08 00:00:00, 买入价格：18.75"
603233,"
StockCode: 603233, Final Capital: 9753.0 CNY, Winning Rate: 23.33%, 持仓：0, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：17.65"
603259,"
StockCode: 603259, Final Capital: 11645.0 CNY, Winning Rate: 36.36%, 持仓：1, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：56.76"
603268,"
StockCode: 603268, Final Capital: 17103.0 CNY, Winning Rate: 23.53%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：39.76"
603267,"
StockCode: 603267, Final Capital: 11574.0 CNY, Winning Rate: 31.25%, 持仓：0, 最后一次购买日期为：2025-02-26 00:00:00, 买入价格：40.65"
603260,"
StockCode: 603260, Final Capital: 30814.0 CNY, Winning Rate: 40.74%, 持仓：0, 最后一次购买日期为：2025-03-12 00:00:00, 买入价格：55.15"
603279,"
StockCode: 603279, Final Capital: 15976.0 CNY, Winning Rate: 31.43%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：16.15"
603269,"
StockCode: 603269, Final Capital: 28666.0 CNY, Winning Rate: 41.94%, 持仓：1, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：11.1"
603277,"
StockCode: 603277, Final Capital: 12820.0 CNY, Winning Rate: 33.33%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：21.21"
603278,"
StockCode: 603278, Final Capital: 25485.0 CNY, Winning Rate: 45.16%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：9.11"
603288,"
StockCode: 603288, Final Capital: 10008.0 CNY, Winning Rate: 22.58%, 持仓：1, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：43.88"
603283,"
StockCode: 603283, Final Capital: 21378.0 CNY, Winning Rate: 36.36%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：46.24"
603297,"
StockCode: 603297, Final Capital: 11355.0 CNY, Winning Rate: 22.22%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：89.09"
